,actors,date,movie,press_rating,producer,spectators_rating
1357,Christopher Lambert ; Diego Abatantuono ; Sergio Rubini ; ,28 mai 1997,Nirvana,,Gabriele Salvatores ; ,2.6
1358,Anthony Hopkins ; Joan Allen ; Powers Boothe ; ,20 mars 1996,Nixon,,Oliver Stone ; ,3.2
1359,Cyril Lecomte ; Elodie Navarre ; Bernard Blancan ; ,2 septembre 2009,No Pasaran,2.5,Emmanuel Caussé ; Eric Martin ; ,3.3
1360,Bridget Fonda ; Gabriel Byrne ; Dermot Mulroney ; ,14 juillet 1993,Nom de code : Nina,,John Badham ; ,2.4
1361,Noor . ; Uzma Ali ; Baba Muhammad ; ,23 avril 2014,Noor,3.4,Çağla Zencirci ; Guillaume Giovanetti ; ,3.7
1362,Alessandro Gassman ; Giovanna Mezzogiorno ; Luigi Lo Cascio ; ,10 décembre 2014,Nos enfants,3.1,Ivano De Matteo ; ,3.5
1363,Denis Ménochet ; Jean-Pierre Martins ; Constance Dollé ; ,23 octobre 2013,Nos héros sont morts ce soir,3.2,David Perrault (II) ; ,3.2
1364,Karen Morley ; Tom Keene ; John Qualen ; ,7 décembre 2015,Notre pain quotidien,,King Vidor ; ,3.4
1365,Michel Serrault ; Claude Brasseur ; Colette Castel ; ,24 décembre 1962,Nous irons à Deauville,,Francis Rigaud ; ,2.8
1366,Marcel Mouloudji ; Raymond Pellegrin ; Georges Poujouly ; ,21 mai 1952,Nous sommes tous des assassins,,André Cayatte ; ,3.6
1367,Philippe Noiret ; Guy Marchand ; Elisabeth Bourgine ; ,/,Noyade interdite,,Pierre Granier-Deferre ; ,2.8
1368,Marietta ; William Mayer ; Lester Brown ; ,6 mars 2018,Nude on the Moon,,Raymond Phelan ; Doris Wishman ; ,
1369,Pascal Greggory ; Bruno Todeschini ; Amira Casar ; ,7 janvier 2009,Nuit de chien,3.0,Werner Schroeter ; ,2.3
1370,Eugene Hutz ; Vicky McClure ; Holly Weston ; ,17 septembre 2008,Obscénité et vertu,2.5,Madonna ; ,2.5
1371,Kurt Russell ; Ray Liotta ; Madeleine Stowe ; ,23 septembre 1992,Obsession fatale,,Jonathan Kaplan ; ,2.7
1372,Dani Rovira ; Clara Lago ; Karra Elejalde ; ,/,Ocho Apellidos Vascos,,Emilio Martinez-Lazaro ; ,3.4
1373,Ana Cristina de Oliveira ; Nuno Gil ; Joao Carreira ; ,11 janvier 2006,Odete,3.1,João Pedro Rodrigues ; ,3.0
1374,Nancy Dare ; Sharon Mitchell ; Vanessa del Rio ; ,6 avril 2010,Odyssey: The Ultimate Trip,,Gerard Damiano ; ,3.0
1375,Stephen Dorff ; AnnaLynne McCord ; Dominic Purcell ; ,7 septembre 2016,Officer Down,,Brian A. Miller ; ,2.8
1376,Sun-kyun Lee ; Yu-mi Jeong ; Seong-kun Mun ; ,7 décembre 2011,Oki's Movie,3.5,Sang-Soo Hong ; ,2.8
1377,Jarkko Lahti ; Oona Airola ; Eero Milonoff ; ,19 octobre 2016,Olli Mäki,3.5,Juho Kuosmanen ; ,3.5
1378,Brian Presley ; Ed Harris ; Taraji P. Henson ; ,1 février 2012,Once Fallen,,Ash Adams ; ,2.3
1379,Mayumi Tanaka ; Masami Hisamoto ; Takeshi Aono ; ,29 août 2012,One Piece - Film 5 : La malédiction de l'épée sacrée,,Kazuhisa Takenôchi ; ,3.7
1380,Marisa Tomei ; Robert Downey Jr. ; Bonnie Hunt ; ,1 février 1995,Only You,,Norman Jewison ; ,3.7
1381,Joel Edgerton ; Robin Tunney ; Cybill Shepherd ; ,4 mars 2009,Open Window,,Mia Goldman ; ,2.8
1382,Eddie Griffin ; Denise Richards ; Aunjanue Ellis ; ,23 avril 2003,Opération funky,,Malcolm D. Lee ; ,3.0
1383,Aksel Hennie ; Agnes Kittelsen ; Julia Bache-Wiig ; ,21 avril 2010,Opération sabotage,,Espen Sandberg ; Joachim Rønning ; ,3.4
1384,David McCallum ; Suzanne Neve ; Charles Gray ; ,3 juin 2003,Opération V2,,Boris Sagal ; ,2.7
1385,Ving Rhames ; Mischa Barton ; Luke Goss ; ,23 février 2016,Operator,,Obin Olson ; Amariah Olson ; ,2.3
1386,Jun Fukuyama ; Aya Hirano ; Akio Ohtsuka ; ,16 février 2011,Orbital,,Fumihiko Sori ; ,2.6
1387,Quentin Crisp ; Charlotte Valandrey ; Tilda Swinton ; ,27 janvier 1993,Orlando,,Sally Potter ; ,3.6
1388,Marina Golbahari ; Khawaja Nader ; Arif Herati ; ,24 mars 2004,Osama,4.4,Sedigh Barmak ; ,3.2
1389,,/,Oscar Pill,,,3.5
1390,Monica Bellucci ; Alessandro Gassman ; Lauretta Masiero ; ,/,Ostinato destino,,Gianfranco Albano ; ,3.0
1391,Laurence Fishburne ; Kenneth Branagh ; Irène Jacob ; ,3 avril 1996,Othello,,Oliver Parker ; ,3.3
1392,Jey Crisfar ; Marcel Schlutt ; Guido Sommer ; ,29 octobre 2011,Otto,,Bruce LaBruce ; ,3.1
1393,Babek Ahmad Poor ; Ahmed Ahmed Poor ; Kheda Barech Defai ; ,/,Ou est la maison de mon ami?,,Abbas Kiarostami ; ,3.2
1394,Angela Bassett ; Whitney Houston ; Lela Rochon ; ,31 janvier 1996,Où sont les hommes ?,,Forest Whitaker ; ,3.5
1395,Will Denton ; Alexander Brickel ; Rachel Corr ; ,9 mars 2005,Palindromes,3.6,Todd Solondz ; ,3.1
1396,Tiffani Thiessen ; French Stewart ; Faye Dunaway ; ,/,Pandemic virus fatal,,Armand Mastroianni ; ,3.1
1397,Sophie Aubry ; Jérôme Kircher ; Benoît Magimel ; ,6 septembre 2013,"Papa est parti, maman aussi",,Christine Lipinska ; ,3.1
1398,Robert Lamoureux ; Fernand Ledoux ; Gaby Morlay ; ,26 novembre 1954,"Papa, maman, la bonne et moi",,Jean-Paul Le Chanois ; ,3.6
1399,Viggo Mortensen ; Jason Isaacs ; Mark Strong ; ,16 mars 2010,Par-delà le bien et le mal,,Vicente Amorim ; ,2.8
1400,Fernand Gravey ; Elvire Popesco ; André Alerme ; ,1 juillet 2015,Paradis perdu,,Abel Gance ; ,3.4
1401,Charles Aznavour ; Susan Hampshire ; Michel de Re ; ,/,Paris au mois d'août,,Pierre Granier-Deferre ; ,3.4
1402,Tassadit Mandi ; Zahir Bouzerar ; Karole Rocher ; ,29 mars 2017,Paris la blanche,3.3,Lidia Terki ; ,3.6
1403,Andrea Bowen ; Theo Breaux ; Nicole J. Butler ; ,/,Pas à pas vers son destin,,Bradford May ; ,3.1
1404,Kathleen Turner ; Dennis Quaid ; Fiona Shaw ; ,12 janvier 1994,Pas de vacances pour les Blues,,Herbert Ross ; ,3.1
1405,Richard Pryor ; Gene Wilder ; Joan Severance ; ,9 décembre 2016,"Pas nous, pas nous",,Arthur Hiller ; ,3.0
1406,Sami Bouajila ; Jean-Michel Portal ; Romain Duris ; ,5 mars 2003,Pas Si Grave,2.9,Bernard Rapp ; ,2.7
1407,Shannen Doherty ; Max Martini ; Julian McMahon ; ,/,Passion impossible,,Jeffrey Reiner ; ,3.6
1408,Mickey Rourke ; Megan Fox ; Bill Murray ; ,11 septembre 2012,Passion Play,,Mitch Glazer ; ,2.3
1409,André Marcon ; Marie Bunel ; Bruno Todeschini ; ,/,Pasteur,,Alain Brunard ; ,3.2
1410,Anne Parillaud ; Sascha Hehn ; José Luis de Vilallonga ; ,21 janvier 2009,"Patricia, un voyage pour l'amour",,Hubert Frank ; ,2.9
1411,Lorenzo James Henrie ; Kevin James ; Raini Rodriguez ; ,14 juillet 2015,Paul Blart: Mall Cop 2,,Andy Fickman ; ,2.4
1412,Paul Bedel ; Marie Jeanne Bedel ; Françoise Bedel ; ,3 mai 2006,Paul dans sa vie,3.7,Rémi Mauger ; ,3.7
1413,Gena Rowlands ; Tony Shalhoub ; Cheech Marin ; ,29 juillet 1998,"Paulie, le perroquet qui parlait trop",,John Roberts ; ,3.8
1414,Shirley Temple ; Alice Faye ; Gloria Stuart ; ,3 novembre 2004,Pauvre petite fille riche,,Irving Cummings ; ,3.0
1415,Jeffrey Dean Morgan ; Chace Crawford ; Catherine Keener ; ,/,"Peace, Love & Misunderstanding",,Bruce Beresford ; ,3.6
1416,Morgane Moré ; Guillaume Depardieu ; Dominique Blanc ; ,9 octobre 2002,Peau d'ange,3.6,Vincent Perez ; ,2.9
1417,,/,Petit Potam,3.4,Christian Choquet ; Bernard Deyriès ; ,
1418,Haylie Duff ; Madeline Zima ; Monica Lo ; ,27 octobre 2008,Petites Diablesses,,Irving Rothberg ; ,1.6
1419,Albert Dupontel ; Marie Trintignant ; Bouli Lanners ; ,6 février 2002,Petites Misères,3.3,Philippe Boon ; Laurent Brandenbourger ; ,2.7
1420,Stephanie Touly ; Iliès Sefraoui ; Mustapha Goumane ; ,7 avril 1999,Petits Frères,3.9,Jacques Doillon ; ,2.8
1421,Jennifer Aniston ; Edward Burns ; Cameron Diaz ; ,20 novembre 1996,Petits mensonges entre frères,,Edward Burns ; ,2.7
1422,Michèle Laroque ; Thierry Neuvic ; Carole Richert ; ,10 mai 2007,Petits secrets et gros mensonges,,Laurence Katrian ; ,2.8
1423,Jean-Pierre Marielle ; Bernard Blier ; Catherine Alric ; ,26 janvier 2005,Pétrole ! Pétrole !,,Christian Gion ; ,2.2
1424,Julien Baumgartner ; Léa Drucker ; Charles Petit ; ,/,Pierre Brossolette,,Coline Serreau ; ,3.1
1425,Guillaume Gouix ; Florence Loiret-Caille ; Benjamin Bellecour ; ,25 mai 2016,Pilules Bleues,,Jean-Philippe Amar ; ,3.3
1426,Sebastian Urzendowsky ; Marion Mitterhammer ; Clemens Berg ; ,24 janvier 2007,Pingpong,4.0,Matthias Luthardt ; ,3.0
1427,Martin Landau ; Gabriel Thomson ; Udo Kier ; ,4 avril 2001,Pinocchio et Gepetto,2.6,Michael Anderson ; ,2.9
1428,Brandon Auret ; Stephanie Beran ; Laurence Joseph ; ,/,Planet of the Sharks,,Mark Atkins ; ,2.3
1429,Christian Slater ; Mary Stuart Masterson ; Pamela Segall ; ,4 septembre 1996,Pluie de roses sur Manhattan,,Michael Goldenberg ; ,2.8
1430,Jeanne Moreau ; Hippolyte Girardot ; Dominique Blanc ; ,21 janvier 2009,Plus tard tu comprendras (TV),3.7,Amos Gitaï ; ,2.3
1431,Eddie Murphy ; Rosario Dawson ; Jay Mohr ; ,21 août 2002,Pluto Nash,2.4,Ron Underwood ; ,1.8
1432,Sandrine Holt ; Miles O'Keeffe ; Gordon Tootoosis ; ,/,Pocahontas: The Legend,,Danièle J. Suissa ; ,2.9
1433,Jackie Chan ; Maggie Cheung ; Charlie Cho ; ,11 mars 2002,Police Story 2,,Jackie Chan ; ,3.5
1434,Craig T. Nelson ; JoBeth Williams ; Heather O'Rourke ; ,25 octobre 2000,Poltergeist II,,Brian Gibson ; ,2.4
1435,Tom Skerritt ; Nancy Allen ; Heather O'Rourke ; ,10 août 1988,Poltergeist III,,Gary Sherman ; ,2.2
1436,Ana de Armas ; Martiño Rivas ; Marina Salas ; ,/,Por Un Puñado de Besos,,David Menkes ; ,2.9
1437,Christopher Bolton ; Maxime Robin ; ,/,Porcupine Lake,,Ingrid Veninger ; ,3.0
1438,Mélanie Doutey ; Françoise Fabian ; Jalil Lespert ; ,/,Post partum,,Delphine Noels ; ,3.2
1439,Denzel Washington ; Dorian Healy ; Sean Chapman ; ,17 mai 1988,Pour la gloire,,Martin Stellman ; ,2.6
1440,Bernard Giraudeau ; Fanny Bastien ; Fanny Cottençon ; ,12 juin 2006,Poussière d'ange,,Edouard Niermans ; ,3.1
1441,Shufang Chen ; Hsin Shu-Fen ; Li Tien-lu ; ,3 août 2016,Poussières dans le vent,5.0,Hsiao-Hsien Hou ; ,3.5
1442,Sophie van Winden ; Julian Looman ; Mark Frost ; ,/,Prey,,Dick Maas ; ,3.0
1443,Krew Boylan ; Lindsay Farris ; Rebekah Foord ; ,5 janvier 2011,Primale,,Josh Reed ; ,1.8
1444,Aleksandr Ivashkevich ; Svetlana Chuikina ; Aleksei Kravchenko ; ,2 janvier 2012,Prince Yaroslav,,Dmitri Korobkin ; ,2.7
1445,Fiona Perry ; Bill Oberst Jr. ; Bobbi Jo Lathan ; ,3 avril 2012,Princess et Pony,,Rachel Goldenberg ; ,2.8
1446,Perrine Tourneux ; Igor Skreblin ; Thierry Sebban ; ,9 mars 2016,Pseudonym,1.7,Thierry Sebban ; ,3.6
1447,Anthony Perkins ; Diana Scarwid ; Jeff Fahey ; ,11 octobre 2007,Psychose III,,Anthony Perkins ; ,2.3
1448,Anthony Perkins ; Henry Thomas ; Olivia Hussey ; ,11 octobre 2007,Psychose IV,,Mick Garris ; ,2.9
1449,Roger Daltrey ; Katharine Ross ; Sam Elliott ; ,28 novembre 2005,Psychose phase 3,,Richard Marquand ; ,3.0
1450,Jonathan Banks ; Malik Barnhardt ; Justin Chon ; ,18 mars 2017,"Puff, Puff, Pass",,Mekhi Phifer ; ,3.0
1451,Joy Hille ; Sandra Escalante ; Suzanne Faha ; ,9 mars 2016,Pursuit of Loneliness,3.5,Laurence Thrush ; ,3.0
1452,Roddy McDowall ; Walter Pidgeon ; Maureen O'Hara ; ,10 juillet 1946,Qu'elle était verte ma vallée,,John Ford ; ,3.9
1453,Gaby Morlay ; Jacqueline Delubac ; Sacha Guitry ; ,5 décembre 2007,Quadrille,,Sacha Guitry ; ,3.3
1454,Sterling Hayden ; Jean Hagen ; Louis Calhern ; ,29 décembre 1950,Quand la ville dort,5.0,John Huston ; ,4.0
1455,Isabelle Adjani ; Suzanne Flon ; Anthony Higgins ; ,25 mai 1981,Quartet,,James Ivory ; ,3.0
1456,Isabelle Weingarten ; Guillaume des Forets ; J.M. Monnoyer ; ,/,Quatre Nuits d'un rêveur,,Robert Bresson ; ,3.3
1457,Ice-T ; Rutger Hauer ; Charles S. Dutton ; ,2 août 1995,Que la chasse commence !,,Ernest Dickerson ; ,3.0
1458,Hélène de Fougerolles ; Tchéky Karyo ; Ticky Holgado ; ,8 juillet 1998,Que la lumiere soit!,,Arthur Joffé ; ,3.4
1459,Elmer Bäck ; Luis Alberti ; Maya Zapata ; ,8 juillet 2015,Que viva Eisenstein !,3.2,Peter Greenaway ; ,2.8
1460,Ernesto Alterio ; Alberto San Juan ; Pilar Castro ; ,31 octobre 2007,Queen Size Bed,2.4,Emilio Martinez-Lazaro ; ,2.6
1461,Marcello Mastroianni ; Lou Castel ; Anne Parillaud ; ,19 octobre 2011,Quelle heure est-il,,Ettore Scola ; ,3.2
1462,Idris Elba ; Carole Karemera ; Pamela Nomvete ; ,/,Quelques jours en avril,,Raoul Peck ; ,3.4
1463,Kim Rossi Stuart ; Antonio Albanese ; Micaela Ramazzotti ; ,7 juillet 2010,Question de coeur,2.7,Francesca Archibugi ; ,3.6
1464,Sophie Quinton ; Laurent Lucas ; Catherine Jacob ; ,24 décembre 2003,Qui a tué Bambi ?,3.7,Gilles Marchand ; ,2.2
1465,Thierry Lhermitte ; Elsa Zylberstein ; Samir Guesmi ; ,23 juin 2004,Qui perd gagne!,2.7,Laurent Bénégui ; ,1.8
1466,Ye-won Kang ; Kim In-kwon ; Ko Chang-Seok ; ,6 juillet 2012,Quick,,Beom-gu Cho ; ,2.6
1467,John Turturro ; Ralph Fiennes ; Rob Morrow ; ,15 février 1995,Quiz Show,,Robert Redford ; ,3.5
1468,Blanchette Brunoy ; Alexandre Rignault ; Henri Valbel ; ,19 février 2009,Raboliot,,Jacques Daroy ; ,3.0
1469,Peter Finch ; Charles Bronson ; Yaphet Kotto ; ,2 octobre 2012,Raid sur Entebbe,,Irvin Kershner ; ,3.1
1470,Line Renaud ; Anne Suarez ; ,/,Rappelle-toi,,Xavier Durringer ; ,3.6
1471,,/,Rapture,,Andrew Douglas ; ,3.0
1472,Rory McCann ; William Eadie ; Tommy Flanagan ; ,/,Ratcatcher,3.8,Lynne Ramsay ; ,
1473,Tim Allen ; Kristin Davis ; Zena Grey ; ,24 mai 2006,Raymond,1.6,Brian Robbins ; ,2.5
1474,Glória Pires ; Miranda Otto ; Tracy Middendorf ; ,20 août 2014,Reaching for the Moon,3.0,Bruno Barreto ; ,3.7
1475,Mary-Kate Olsen ; Ashley Olsen ; Tom Amandes ; ,18 août 2004,Recherche maman désespérément,,Alan Metter ; ,3.3
1476,Kate Dickie ; Nathalie Press ; Andrew Armour ; ,6 décembre 2006,Red Road,3.3,Andrea Arnold ; ,2.8
1477,Marlon Brando ; Elizabeth Taylor ; Brian Keith ; ,13 novembre 2002,Reflets dans un oeil d'or,,John Huston ; ,3.7
1478,Karin Viard ; Hélène Fillières ; Sergi López ; ,24 octobre 2001,Reines d'un jour,3.4,Marion Vernoux ; ,2.4
1479,Fred Ward ; Joel Grey ; Wilford Brimley ; ,19 mars 1986,Remo sans arme mais dangereux,,Guy Hamilton ; ,3.6
1480,Jean Gabin ; Madeleine Renaud ; Michèle Morgan ; ,27 novembre 1941,Remorques,,Jean Gremillon ; ,3.7
1481,Bill Nighy ; Kelly Macdonald ; Meneka Das ; ,/,Rencontre au sommet,,David Yates ; ,3.6
1482,Juliette Binoche ; Lambert Wilson ; Jean-Louis Trintignant ; ,15 février 2005,Rendez-vous,,André Téchiné ; ,3.3
1483,Tannishtha Chatterjee ; Satish Kaushik ; Christopher Simpson ; ,12 mars 2008,Rendez-vous à Brick Lane,3.4,Sarah Gavron ; ,3.3
1484,Richard Gotainer ; Thierry Fortineau ; Ged Marlon ; ,26 novembre 2007,Rendez-vous au tas de sable,,Didier Grousset ; ,3.3
1485,Isabelle Carré ; Sergi López ; Maya Sansa ; ,1 juin 2011,Rendez-vous avec un ange,2.0,Yves Thomas ; Sophie de Daruvar ; ,2.8
1486,Kate Bosworth ; Topher Grace ; Josh Duhamel ; ,4 août 2004,Rendez-vous avec une star,2.0,Robert Luketic ; ,2.5
1487,Steven Seagal ; Darren Shahlavi ; Zoltan Butuc ; ,7 septembre 2010,Rendez-vous en enfer,,Lauro Chartrand ; ,2.4
1488,Emma de Caunes ; Samuel Le Bihan ; Bruno Solo ; ,2 septembre 1998,Restons groupés,,Jean-Paul Salomé ; ,1.9
1489,Isabel Santos ; Jorge Perugorria ; Fernando Hechavarría ; ,3 décembre 2014,Retour à Ithaque,3.5,Laurent Cantet ; ,3.4
1490,Amanda Righetti ; Tom Riley ; Jeffrey Combs ; ,/,Return to House on Haunted Hill,,Victor Garcia (VI) ; ,2.1
1491,Darius ; Sylvain Dieuaide ; Lucien Jerôme ; ,4 avril 2012,Réussir sa vie,3.3,Benoît Forgeard ; ,3.1
1492,Johannes Krisch ; Andreas Lust ; Irina Potapenko ; ,11 mars 2009,Revanche,3.8,Götz Spielmann ; ,3.1
1493,Dennis Quaid ; Rachel Griffiths ; Jay Hernandez ; ,31 juillet 2002,Rêve de champion,2.8,John Lee Hancock ; ,3.3
1494,Harry Dean Stanton ; Gregg Palmer ; ,/,Révolte à Fort Laramie,,Lesley Selander ; ,3.0
1495,Selton Mello ; Camila Pitanga ; Rodrigo Santoro ; ,27 juillet 2016,Rio 2096 : Une histoire d'amour et de furie,2.8,Luiz Bolognesi ; ,3.0
1496,Jennifer Grey ; Craig Sheffer ; Daniel Lapaine ; ,/,Ritual,,Avi Nesher ; ,2.7
1497,Gérard Depardieu ; Nathalie Baye ; Carole Bouquet ; ,31 octobre 1984,"Rive droite, rive gauche",,Philippe Labro ; ,2.7
1498,Brad Johnson ; Karen Holness ; Brian Moore ; ,22 octobre 2013,"Riverworld, le monde de l'éternité",,Kari Skogland ; ,2.7
1499,Miou-Miou ; Elie Semoun ; Vahina Giocante ; ,18 janvier 2006,Riviera,2.6,Anne Villacèque ; ,2.1
1500,Michael Pitt ; Nina Arianda ; Andy Garcia ; ,1 juillet 2015,Rob The Mob,,Raymond de Felitta ; ,3.4
1501,Charles Denner ; Jacques Villeret ; Jean-Claude Brialy ; ,/,Robert et Robert,,Claude Lelouch ; ,3.0
1502,Gillian Anderson ; Ben Kingsley ; Callan McAuliffe ; ,3 septembre 2015,Robot Overlords,,Jon Wright ; ,2.2
1503,Ivan Agapov ; Anastasya Panina ; ,6 avril 2009,Rock Climber,,Oleg Chtrom ; ,2.1
1504,Sting ; Kim Wilde ; Henri Padovani ; ,21 septembre 2016,Rock'n'roll... Of Corse!,3.4,Lionel Guedj ; Stéphane Bébert ; ,3.7
1505,Roger Guenveur Smith ; ,22 mars 2017,Rodney King,,Spike Lee ; ,3.0
1506,Flora Martinez ; Unax Ugalde ; Manolo Cardona ; ,23 août 2006,Rosario,3.0,Emilio Maille ; ,2.6
1507,Kalin Vrachanski ; Lydia Indjova ; Plamen Manassiev ; ,2 novembre 2016,Roseville,2.1,Martin Makariev ; ,2.2
1508,Bernard Fresson ; Patrick Raynal ; Line Renaud ; ,/,Roule Routier,,,3.1
1509,Josh Duhamel ; Dan Fogler ; Peter Michael Goetz ; ,15 septembre 2014,Route vers l'enfer,,Kevin Goetz ; Michael Goetz ; ,3.2
1510,Ed Stoppard ; Stephen Rea ; ,20 août 2015,Ruby L'apprentie sorcière,,Evgeny Ruman ; ,2.7
1511,Bernard Giraudeau ; Christine Boisson ; Jean-Pierre Kalfon ; ,4 janvier 1984,Rue Barbare,,Gilles Béhat ; ,3.6
1512,Laetitia Casta ; Patrick Timsit ; Vincent Elbaz ; ,13 février 2002,Rue des plaisirs,2.6,Patrice Leconte ; ,2.2
1513,Sang-woo Kwone ; Yoo Ji-tae ; Ahn Kil-Kang ; ,20 août 2008,Running Wild,,Kim Sung-su ; ,3.1
1514,Vladimir Epifantsev ; Kit Mallet ; Olga Fadeyeva ; ,2 mars 2010,Russian transporter : Mission protection,,Oleg Pogodin ; ,2.5
1515,Isabelle Huppert ; Josiane Balasko ; Dominique Lavanant ; ,20 mars 1985,Sac de noeuds,,Josiane Balasko ; ,2.7
1516,Cuba Gooding Jr. ; Lara Daans ; Christian Slater ; ,2 novembre 2012,Sacrifice (Uncut),,Damian Lee ; ,2.3
1517,Omar Sharif ; Daniele Pecci ; Flavio Insinna ; ,30 janvier 2017,Saint Pierre,,Giulio Base ; ,3.1
1518,,/,Saint Seiya Tenkai-hen Josô Overture,,Shigeyasu Yamauchi ; ,3.4
1519,Jeanne Valerie ; Riccardo Garrone ; Jacques Sernas ; ,/,Salammbo,,Sergio Grieco ; ,2.8
1520,Chuck Norris ; Henry Silva ; Bert Remsen ; ,21 novembre 2000,Sale temps pour un flic,,Andrew Davis ; ,2.3
1521,Aida Gomez ; Pere Arquillué ; Paco Mora ; ,18 décembre 2002,Salomé,3.4,Carlos Saura ; ,3.0
1522,Lee Uhl ; Kwak Ji-min ; Seo Min-jung ; ,27 octobre 2004,Samaria,4.0,Kim Ki-duk ; ,3.2
1523,Hanna Alström ; Malin Crépin ; Olle Sarri ; ,/,Sameblod,,Amanda Kernell ; ,3.2
1524,George Sanders ; Victor Mature ; Hedy Lamarr ; ,15 mars 2014,Samson and Dalila,,Cecil B. DeMille ; ,3.8
1525,Scott Marlowe ; Matthew Risch ; Evan Boomer ; ,1 avril 2015,San Francisco 1985,2.6,Chris Mason Johnson ; ,3.7
1526,Jérémie Renier ; Alex Brendemühl ; Juana Acosta ; ,/,Sanctuaire,,Olivier Masset-Depasse ; ,3.1
1527,Rémi Martin ; Roland Giraud ; Gérard Darmon ; ,6 août 2008,Sans peur et sans reproche,,Gérard Jugnot ; ,2.9
1528,Michel Bohiri ; Bruno Henry ; Naky Sy Savane ; ,/,Sans regret,,Jacques Trabi ; ,3.0
1529,Mirjana Karanovic ; Luna Zimic Mijovic ; Leon Lucev ; ,20 septembre 2006,"Sarajevo, mon amour",3.7,Jasmila Zbanic ; ,3.4
1530,Tsuyoshi Takano ; Hitoshi Itô ; Dengaryû ; ,31 octobre 2012,Saudade,3.8,Katsuya Tomita ; ,3.2
1531,Carole Laure ; Jeanne Moreau ; Dominique Labourier ; ,3 septembre 1986,"Sauve-toi, Lola",,Michel Drach ; ,2.8
1532,Michelle Krusiec ; Joan Chen ; Lynn Chen ; ,25 janvier 2006,Saving face,,Alice Wu ; ,3.7
1533,Bryerly Long ; Geminoid F ; Hirofumi Arai ; ,10 mai 2017,Sayônara,3.3,Kôji Fukada ; ,3.2
1534,Bobb'e J. Thompson ; Luenell ; Mike Epps ; ,18 mars 2017,School Dance,,Nick Cannon ; ,3.0
1535,John Lynch ; Morjana Alaoui ; Craig Conway ; ,10 mars 2015,Scintilla,,Billy O'Brien ; ,2.5
1536,Claudio Ermelli ; Franco Interlenghi ; Rinaldo Smordoni ; ,26 février 1947,Sciuscià,,Vittorio De Sica ; ,3.8
1537,Robbie Amell ; Hayley Kiyoko ; Kate Melton ; ,6 avril 2011,Scooby-Doo et le monstre du lac,,Brian Levant ; ,2.6
1538,Frank Welker ; Matthew Lillard ; Paul Levesque ; ,2 avril 2014,"Scooby-Doo! WrestleMania - La folie du catch, le film",,Brandon Vietti ; ,3.5
1539,Tino Struckmann ; Michael Berryman ; Olivier Gruner ; ,2 juin 2010,Secret de guerre,,Jerry Buteyn ; ,3.0
1540,Michelle Pfeiffer ; Jessica Lange ; Jason Robards ; ,13 mai 1998,Secrets,,Jocelyn Moorhouse ; ,3.1
1541,Robin Tunney ; Adam Scott ; Jeremy Strong ; ,/,See Girl Run,,Nate Meyer ; ,3.1
1542,Sarah Hyland ; Odeya Rush ; Conor O'Farrell ; ,/,See You in Valhalla,,Jarret Tarnol ; ,2.9
1543,Nathalie Baye ; Benoît Magimel ; Fred Ulysse ; ,10 janvier 2001,Selon Matthieu,3.7,Xavier Beauvois ; ,3.4
1544,Francois Jouffa ; Elena Massourenkova ; Genia Krukova ; ,/,Sex & Perestroika,,Francis Leroi ; ,3.0
1545,Susan Ward ; Leila Arcieri ; Isaiah Washington ; ,10 mars 2004,Sex Crimes 2,,Jack Perez ; ,1.8
1546,Anne Parillaud ; Grégoire Colin ; Roxane Mesquida ; ,5 juin 2002,Sex Is Comedy,3.5,Catherine Breillat ; ,2.6
1547,Scott Glenn ; Angela Alvarado ; Benjamin Bratt ; ,/,Shadowhunter (TV),,J.S. Cardone ; ,3.0
1548,Karisma Kapoor ; Sanjay Kapoor ; Nana Patekar ; ,26 juillet 2006,Shakti,3.3,Krishna Vamsi ; ,3.2
1549,Sean Connery ; Brigitte Bardot ; Stephen Boyd ; ,4 décembre 1968,Shalako,,Edward Dmytryk ; ,2.5
1550,Eric Roberts ; Kerem Bürsin ; Sara Malakul Lane ; ,14 mars 2011,Sharktopus,,Declan O'Brien ; ,
1551,Ben Syder ; Gareth David-Lloyd ; Dominic Keating ; ,6 avril 2011,Sherlock Holmes - Les mystères de Londres,,Rachel Goldenberg ; ,2.1
1552,Maggie Gyllenhaal ; Brad William Henke ; Sam Bottoms ; ,24 juin 2009,Sherrybaby,3.7,Laurie Collyer ; ,3.1
1553,Yukie Nakama ; Jô Odagiri ; Lily ; ,16 mai 2007,Shinobi,2.7,Ten Shimoyama ; ,2.5
1554,André Valmy ; Jean Gaven ; Marc Cassot ; ,/,Si tous les gars du monde,,Christian-Jaque ; ,3.7
1555,Tannishtha Chatterjee ; Rajesh Tailang ; Anurag Arora ; ,27 août 2014,Siddharth,3.7,Richie Mehta ; ,3.6
1556,David Fincher ; Keanu Reeves ; Martin Scorsese ; ,15 juin 2015,Side by Side,,Christopher Kenneally ; ,3.8
1557,Mimi Branescu ; Judith State ; Bogdan Dumitrache ; ,3 août 2016,Sieranevada,3.7,Cristi Puiu ; ,2.8
1558,Claude Brasseur ; Josiane Balasko ; Jean-Pierre Marielle ; ,9 novembre 1983,Signes extérieurs de richesse,,Jacques Monnet ; ,2.5
1559,Anthony Edwards ; Edward Furlong ; Clancy Brown ; ,10 octobre 2002,Simetierre 2,,Mary Lambert ; ,2.3
