,actors,date,movie,press_rating,producer,spectators_rating
695,Vanessa Redgrave ; James Fox ; Jason Robards ; ,29 novembre 2010,Isadora,,Karel Reisz ; ,3.0
696,Ivo Pietzcker ; Georg Arms ; Luise Heyer ; ,8 avril 2015,Jack,3.6,Edward Berger ; ,3.8
697,Élodie Bouchez ; Valérie Benguigui ; Lionel Abelanski ; ,4 juillet 2007,Je déteste les enfants des autres !,2.1,Anne Fassio ; ,1.4
698,Margherita Buy ; Stefano Accorsi ; Fabrizia Sacchi ; ,9 juillet 2014,Je voyage seule,3.3,Maria Sole Tognazzi ; ,3.3
699,Katherine Heigl ; Alexis Bledel ; Tom Wilkinson ; ,14 novembre 2016,Jenny's Wedding,,Mary Agnes Donoghue ; ,3.0
700,Poppy Montgomery ; Emily Holmes ; Antonio Cupo ; ,2 octobre 2012,JK Rowling : la magie des mots,,Paul A. Kaufman ; ,3.9
701,Louis de Funès ; Claude Gensac ; Michel Galabru ; ,16 novembre 2011,Jo,,Jean Girault ; ,3.4
702,Astrid Bergès-Frisbey ; Féodor Atkine ; Élodie Bouchez ; ,17 juillet 2013,Juliette,2.8,Pierre Godeau ; ,2.5
703,Emanuelle Carriere ; Christine Emes ; Celine Filion ; ,15 juillet 2013,Jurassic Shark,,Brett Kelly ; ,1.4
704,Jean-Claude Van Damme ; Selina Giles ; Mark Dymond ; ,22 juillet 2008,Jusqu'à la mort,,Simon Fellows ; ,3.1
705,Camilla Luddington ; Nico Evers-Swindell ; Samantha Whittaker ; ,19 octobre 2011,Kate & William : Quand tout a commencé...,,Mark Rosman ; ,3.9
706,Luigi Li ; Waly Dia ; Christine Berrou ; ,23 avril 2014,Khumba,2.9,Anthony Silverston ; ,3.1
707,Jean-Claude Van Damme ; Autumn Reeser ; Peter Stormare ; ,8 mai 2017,Kill 'Em All,,Peter Malota ; ,2.4
708,Simon Pegg ; Steve Le Marquand ; Alice Braga ; ,20 décembre 2016,Kill Me Three Times,,Kriv Stenders ; ,2.6
709,Ry Barrett ; Camille Hollett-French ; Jason Martorino ; ,1 octobre 2014,Kingdom Come,,Greg A. Sager ; ,2.0
710,Donald Sutherland ; Jane Fonda ; Roy Scheider ; ,12 janvier 1972,Klute,5.0,Alan J. Pakula ; ,3.6
711,Ruth Vega Fernandez ; Liv Mjönes ; Lena Endre ; ,29 août 2012,Kyss Mig - Une histoire suédoise,2.4,Alexandra-Therese Keining ; ,4.0
712,Jean-Paul Belmondo ; Bruno Cremer ; Patrick Fierry ; ,25 mars 1976,L'alpagueur,,Philippe Labro ; ,3.6
713,Patrick Dempsey ; Amanda Peterson ; Courtney Gains ; ,27 juillet 1988,L'Amour ne s'achète pas,,Steve Rash ; ,3.4
714,Wesley Snipes ; Marie Matiko ; Donald Sutherland ; ,15 novembre 2000,L'Art de la guerre,2.6,Christian Duguay ; ,2.3
715,Juliette Binoche ; Lou de Laâge ; Giorgio Colangeli ; ,16 décembre 2015,L'Attente,2.6,Piero Messina ; ,3.2
716,Ingrid Bergman ; Curd Jürgens ; Robert Donat ; ,12 mars 2003,L'Auberge du sixième bonheur,,Mark Robson ; ,3.3
717,Nikolai Burlyayev ; Valentin Zubkov ; Dimitri Miljutenko ; ,26 août 2002,L'Enfance d'Ivan,3.0,Andreï Tarkovski ; ,4.2
718,John Lithgow ; Lolita Davidovich ; Steven Bauer ; ,30 septembre 1992,L'Esprit de Caïn,,Brian De Palma ; ,2.6
719,Giuseppe Cristiano ; Aitana Sánchez-Gijón ; Dino Abbrescia ; ,3 août 2005,L'Eté où j'ai grandi,3.5,Gabriele Salvatores ; ,3.2
720,Sibel Kekilli ; Derya Alabora ; Florian Lukas ; ,20 avril 2011,L'Etrangère,3.7,Feo Aladag ; ,4.1
721,Tony Curtis ; Henry Fonda ; George Kennedy ; ,14 juin 2004,L'Etrangleur de Boston,3.0,Richard Fleischer ; ,4.0
722,Jean-Paul Belmondo ; Carla Gravina ; Jean Rochefort ; ,22 mars 1973,L'Héritier,,Philippe Labro ; ,3.2
723,Norma Aleandro ; Héctor Alterio ; Hugo Arana ; ,5 octobre 2016,L'Histoire officielle,,Luis Puenzo ; ,3.9
724,Jason James Richter ; Melody Kay ; Jack Black ; ,5 juillet 1995,"L'Histoire sans fin 3, retour à Fantasia",,Peter MacDonald ; ,1.7
725,Alan Ladd ; Van Heflin ; Jean Arthur ; ,4 décembre 2003,L'Homme des vallées perdues,3.7,George Stevens ; ,3.8
726,Claude Rains ; Gloria Stuart ; William Harrigan ; ,29 août 2000,L'Homme invisible,4.5,James Whale ; ,3.8
727,Charles Denner ; Genevieve Fontanel ; Brigitte Fossey ; ,/,L'homme qui aimait les femmes,,François Truffaut ; ,3.7
728,Tim Roth ; Alexandra Maria Lara ; Bruno Ganz ; ,14 novembre 2007,L'Homme sans âge,3.0,Francis Ford Coppola ; ,2.2
729,Philippe Noiret ; Jean Rochefort ; Jacques Denis ; ,16 janvier 1974,L'Horloger de Saint-Paul,,Bertrand Tavernier ; ,3.2
730,Emmanuel Schotte ; Séverine Caneele ; Philippe Tullier ; ,27 octobre 1999,L'Humanité,3.2,Bruno Dumont ; ,3.5
731,Morgan Freeman ; Ashley Judd ; Harry Connick Jr ; ,24 septembre 2014,L'Incroyable Histoire de Winter le dauphin 2,1.4,Charles Martin Smith ; ,3.4
732,Reese Witherspoon ; Regina King ; Sally Field ; ,24 septembre 2003,La Blonde contre-attaque,2.2,Charles Herman-Wurmfeld ; ,1.9
733,Pierre Richard ; Victor Lanoux ; Raymond Bussières ; ,11 octobre 1978,La Carapate,,Gérard Oury ; ,3.3
734,Stephen Boyd ; Alec Guinness ; James Mason ; ,21 juillet 1999,La Chute de l'empire romain,,Anthony Mann ; ,3.4
735,Fabrice Luchini ; François Cluzet ; Elsa Zylberstein ; ,17 août 2005,La Cloche a sonné,2.5,Bruno Herbulot ; ,1.5
736,Rita Hayworth ; Orson Welles ; Everett Sloane ; ,24 décembre 1947,La Dame de Shanghai,5.0,Orson Welles ; ,4.0
737,Michelle Williams ; Paul Dano ; Bruce Greenwood ; ,22 juin 2011,La Dernière Piste,4.2,Kelly Reichardt ; ,2.8
738,Johan Earl ; Tim Pocock ; Martin Copping ; ,24 janvier 2014,La Dernière tranchée,,Adrian Powers ; Johan Earl ; ,2.8
739,Jennifer Love Hewitt ; Cybill Shepherd ; Teddy Sears ; ,18 janvier 2017,La Double vie de Samantha,,Eric Laneuville ; ,3.2
740,Nastassja Kinski ; Malcolm McDowell ; John Heard ; ,8 septembre 1982,La Féline,,Paul Schrader ; ,3.3
741,Isabelle Carré ; Philippe Harel ; Nathalie Conio ; ,24 septembre 1997,La femme défendue,,Philippe Harel ; ,3.7
742,Raimu ; Ginette Leclerc ; Fernand Charpin ; ,7 septembre 1938,La femme du boulanger,,Marcel Pagnol ; ,3.6
743,Valérie Kaprisky ; Francis Huster ; Lambert Wilson ; ,16 mai 1984,La Femme publique,,Andrzej Zulawski ; ,2.3
744,William Hurt ; Kathleen Turner ; Richard Crenna ; ,24 février 1982,La Fièvre au corps,,Lawrence Kasdan ; ,3.6
745,Antoine de Caunes ; Mehdi Dehbi ; Elsa Zylberstein ; ,2 décembre 2009,La Folle histoire d'amour de Simon Eskenazy,2.6,Jean-Jacques Zilbermann ; ,2.2
746,Anaïs Demoustier ; Swann Arlaud ; Marianne Basler ; ,25 mai 2016,La Joie de vivre,,Jean-Pierre Améris ; ,3.8
747,Jean Seberg ; Maurice Ronet ; Daniel Gélin ; ,25 mai 1966,La Ligne de démarcation,,Claude Chabrol ; ,3.5
748,Rachida Brakni ; Cyril Descours ; Clémentine Célarié ; ,9 mars 2011,La Ligne droite,2.2,Régis Wargnier ; ,3.1
749,Julie Harris ; Claire Bloom ; Richard Johnson ; ,/,La Maison du diable,,Robert Wise ; ,3.7
750,John Rhys-Davies ; David Charvet ; Carmen Chaplin ; ,19 janvier 2016,La malédiction de la pyramide,,Roger Christian ; ,2.3
751,Karin Viard ; Pierre-Loup Rajot ; Catherine Frot ; ,27 janvier 1999,La Nouvelle Eve,3.9,Catherine Corsini ; ,2.7
752,Brigitte Lahaie ; Vincent Gardère ; Dominique Journet ; ,28 février 2003,La Nuit des traquées,,Jean Rollin ; ,2.3
753,Marc Paquet ; Jessica Malka ; Marianne Farley ; ,/,La Peau blanche,,Daniel Roby ; ,3.0
754,Françoise Dorléac ; Jean Desailly ; Nelly Benedetti ; ,20 avril 1964,La Peau douce,,François Truffaut ; ,3.9
755,Dean Martin ; Jerry Lewis ; Robert Strauss ; ,27 septembre 2007,La Polka des marins,,Hal Walker ; ,2.7
756,Jean-Michel Balthazar ; Sophie Leboutte ; Jérémie Renier ; ,16 octobre 1996,La Promesse,,Jean-Pierre Dardenne ; Luc Dardenne ; ,3.6
757,John Gielgud ; Armin Mueller-Stahl ; Morgan Freeman ; ,18 novembre 1992,La Puissance de l'ange,,John G. Avildsen ; ,4.0
758,Ralph Macchio ; Janeane Garofalo ; F. Murray Abraham ; ,18 mars 2017,La Reine des jeux,,Evan Oppenheimer ; ,3.1
759,Karin Viard ; Chloé Coulloud ; Kad Merad ; ,28 mars 2007,La Tête de maman,3.3,Carine Tardieu ; ,2.5
760,Richard Widmark ; Lauren Bacall ; Charles Boyer ; ,5 octobre 2005,La Toile d'araignée,,Vincente Minnelli ; ,3.2
761,Monique Giraudy ; Michael Gothard ; Valérie Lagrange ; ,18 juin 2002,La Vallée,,Barbet Schroeder ; ,3.1
762,Sylvie ; Victor Lanoux ; Jean Bouise ; ,29 mars 1965,La Vieille dame indigne,,René Allio ; ,3.8
763,Jeff Bridges ; John Savage ; Caroline Goodall ; ,17 juillet 1996,Lame de fond,,Ridley Scott ; ,3.0
764,Christophe Allwright ; Aziz Arbia ; Marc Berman ; ,21 décembre 1983,Le Bal,4.0,Ettore Scola ; ,3.7
765,Macaulay Culkin ; Elijah Wood ; Wendy Crewson ; ,19 janvier 1994,Le Bon fils,,Joseph Ruben ; ,3.5
766,Sabrina Ouazani ; Cyril Descours ; Eric Caravaca ; ,/,Le Chant des sirènes,,Laurent Herbiet ; ,3.1
767,Tara Römer ; Nadia Farès ; Pierre Arditi ; ,2 juin 1999,Le Château des singes,3.8,Jean-François Laguionie ; ,3.6
768,Stéphane Rideau ; Nicolas Cazalé ; Thomas Dumerchez ; ,16 juin 2004,Le Clan,3.1,Gaël Morel ; ,3.4
769,Paul Newman ; Henry Fonda ; Lee Remick ; ,18 septembre 2007,Le Clan des irréductibles,5.0,Paul Newman ; ,3.7
770,Jean-Paul Rouve ; Richard Berry ; Anne Marivin ; ,9 septembre 2009,Le Coach,2.8,Olivier Doran ; ,3.1
771,Louis Jourdan ; Yvonne Furneaux ; Pierre Mondy ; ,15 février 2012,Le Comte de Monte Cristo,,Claude Autant-Lara ; ,3.6
772,Michael Douglas ; Kathleen Turner ; Danny DeVito ; ,2 avril 1986,Le Diamant du Nil,,Lewis Teague ; ,2.5
773,Edward Woodward ; Christopher Lee ; Ingrid Pitt ; ,10 janvier 2007,Le Dieu d'osier,3.6,Robin Hardy ; ,3.7
774,Michael Lonsdale ; Adolfo Celi ; Jean-Claude Brialy ; ,11 septembre 1974,Le fantôme de la liberté,,Luis Buñuel ; ,3.9
775,Dana Andrews ; Piper Laurie ; Rex Reason ; ,22 avril 2014,Le Fleuve de la dernière chance,,Jerry Hopper ; ,2.9
776,China Anne McClain ; Kelli Berglund ; Marshall Williams (II) ; ,18 novembre 2014,Le Garçon idéal,,Paul Hoen ; ,2.9
777,Chow Yun-Fat ; Seann William Scott ; Jaime King ; ,13 août 2003,Le Gardien du manuscrit sacré,2.8,Paul Hunter ; ,2.2
778,Sarah Hyland ; Matt Prokop ; Sasha Pieterse ; ,2 mai 2012,Le Geek Charmant,,Jeffrey Hornaday ; ,3.6
779,Homayoun Ershadi ; Ahdolrahman Bagheri ; Safar Ali Moradi ; ,26 novembre 1997,Le Goût de la cerise,,Abbas Kiarostami ; ,3.7
780,Jack Wilson ; Vitalie Ursu ; John Kerr (IV) ; ,18 mars 2009,Le Goût du sang,,Katja von Garnier ; ,2.7
781,Jauris Casanova ; Hélène Seuzaret ; Benjamin Boyer ; ,16 septembre 2015,Le Grand Tout,,Nicolas Bazz ; ,3.7
782,Philippe Lellouche ; Vanessa Demouy ; Christian Vadim ; ,22 janvier 2014,Le Jeu de la vérité,2.3,François Desagnat ; ,2.4
783,Pierre Richard ; Michel Bouquet ; Fabrice Greco ; ,8 décembre 1976,Le Jouet,,Francis Veber ; ,3.0
784,Caroline Anglade ; Yves Arnault ; Pierre-Laurent Barneron ; ,20 novembre 2015,Le Jour de la comète,,Cédric Hachard ; Hervé Freiburger ; Sébastien Milhou ; ,2.8
785,Scarlett Johansson ; Paul Giamatti ; Laura Linney ; ,14 mai 2008,Le Journal d'une baby-sitter,2.7,Robert Pulcini ; Shari Springer Berman ; ,2.7
786,Julie Delpy ; Tom Everett Scott ; Tom Novembre ; ,6 mai 1998,Le Loup-garou de Paris,,Anthony Waller ; ,1.9
787,John Goodman ; Jim Broadbent ; Celia Imrie ; ,7 octobre 1998,Le Monde des Borrowers,,Peter Hewitt ; ,2.8
788,Clovis Cornillac ; Marie-Josée Croze ; Dominique Reymond ; ,19 mars 2008,Le Nouveau protocole,2.8,Thomas Vincent ; ,2.3
789,Catherine McCormack ; Sarah Polley ; Sean Penn ; ,31 juillet 2002,Le Poids de l'eau,2.9,Kathryn Bigelow ; ,2.5
790,Shoichi Ozawa ; Sumiko Sakamoto ; Masaomi Kondo ; ,3 novembre 2015,Le Pornographe,,Shohei Imamura ; ,
791,Jacques Gamblin ; Catherine Sola ; Maya Sansa ; ,27 mars 2013,Le Premier homme,2.7,Gianni Amelio ; ,3.2
792,Nicholas Lea ; Ryan Robbins ; Gina Holden ; ,6 février 2013,"Le Projet Philadelphia, l'expérience interdite",,Paul Ziller ; ,1.8
793,Kirk Douglas ; Henry Fonda ; John Randolph ; ,19 septembre 1970,Le Reptile,,Joseph L. Mankiewicz ; ,3.8
794,Woody Allen ; Helen Hunt ; Dan Aykroyd ; ,5 décembre 2001,Le Sortilège du scorpion de Jade,3.7,Woody Allen ; ,3.3
795,Burt Lancaster ; Paul Scofield ; Jeanne Moreau ; ,30 septembre 1964,Le Train,3.0,John Frankenheimer ; Arthur Penn ; ,3.9
796,Humphrey Bogart ; Walter Huston ; Tim Holt ; ,/,Le Trésor de la Sierra Madre,4.5,John Huston ; ,4.1
797,Audrey Hepburn ; Burt Lancaster ; John Saxon ; ,/,Le Vent de la plaine,,John Huston ; ,3.5
798,Bridgit Mendler ; Adam Hicks ; Hayley Kiyoko ; ,21 septembre 2011,Lemonade Mouth,,Patricia Riggen ; ,4.1
799,,8 juillet 2008,Les 1001 nuits érotiques,,Antonio Margheriti ; ,3.2
800,Reese Witherspoon ; Colin Firth ; Alessandro Nivola ; ,7 octobre 2014,Les 3 crimes de West Memphis,,Atom Egoyan ; ,3.0
801,Jeanne Moreau ; Alain Cuny ; Jose Luis de Villalonga ; ,5 novembre 1958,Les Amants,,Louis Malle ; ,3.7
802,Stephen Fry ; Emma Thompson ; Imelda Staunton ; ,27 janvier 1993,Les amis de Peter,,Kenneth Branagh ; ,3.8
803,Michel de Re ; Marcelle Ranson-Hervé ; Salvatore Adamo ; ,13 octobre 1967,Les Arnaud,,Leo Joannon ; ,3.2
804,Adam Sandler ; Winona Ryder ; Steve Buscemi ; ,8 janvier 2003,Les Aventures de Mister Deeds,2.5,Steven Brill ; ,2.7
805,,5 décembre 2007,Les Aventures du prince Ahmed,4.4,Lotte Reiniger ; Carl Koch ; ,3.7
806,Brian Donlevy ; Hans Heinrich von Twardowski ; Walter Brennan ; ,/,Les Bourreaux meurent aussi,,Fritz Lang ; ,3.8
807,Josh Lucas ; Derek Luke ; Austin Nichols ; ,20 septembre 2006,Les Chemins du triomphe,,James Gartner ; ,4.0
808,Brandon Routh ; Jesse Bradford ; Sophia Bush ; ,23 août 2011,Les Colocataires,,Michael Samonek ; ,2.1
809,Lorraine Gary ; Lance Guest ; Mario Van Peebles ; ,23 décembre 1987,Les Dents de la mer 4 :  La Revanche,,Joseph Sargent ; ,1.1
810,Cher ; Bob Hoskins ; Winona Ryder ; ,15 mai 1991,Les Deux sirènes,,Richard Benjamin ; ,3.6
811,Rudolf Klein-Rogge ; Gerda Maurus ; Willy Fritsch ; ,9 novembre 2004,Les Espions,,Fritz Lang ; ,3.1
812,Damien Jouillerot ; Carole Bouquet ; Olivier Gourmet ; ,3 novembre 2004,Les Fautes d'orthographe,3.3,Jean-Jacques Zilbermann ; ,2.2
813,Jane Russell ; Marilyn Monroe ; Charles Coburn ; ,30 juillet 1954,Les Hommes préfèrent les blondes,5.0,Howard Hawks ; ,3.7
814,Frédérique Bel ; Carrie Ng ; Carole Brana ; ,27 avril 2011,Les nuits rouges du bourreau de jade,2.8,Julien Carbon ; Laurent Courtiaud ; ,1.9
815,Valeria Bruni Tedeschi ; Fabrizio Bentivoglio ; Valeria Golino ; ,19 novembre 2014,Les opportunistes,3.1,Paolo Virzì ; ,3.5
816,Gérard Lanvin ; Gérard Darmon ; Jacques Villeret ; ,19 octobre 2005,Les Parrains,3.1,Frédéric Forestier ; ,2.2
817,Daniel Prévost ; Philippe Nahon ; Bulle Ogier ; ,23 juin 2010,Les Petits ruisseaux,3.6,Pascal Rabaté ; ,3.3
818,Agnès Varda ; Yolande Moreau ; Mathieu Demy ; ,17 décembre 2008,Les Plages d'Agnès,4.6,Agnès Varda ; ,3.8
819,Vincent Lindon ; Chiara Mastroianni ; Julie Bataille ; ,7 août 2013,Les Salauds,2.9,Claire Denis ; ,1.7
820,Ronit Elkabetz ; Moshe Ivgy ; Yaël Abecassis ; ,2 juillet 2008,Les Sept jours,3.8,Ronit Elkabetz ; Shlomi Elkabetz ; ,3.2
821,Bill Boggs ; Steve Marachuk ; Meg Mundy ; ,31 janvier 1979,Les Yeux de Laura Mars,,Irvin Kershner ; ,2.9
822,Pierre Brasseur ; Alida Valli ; Edith Scob ; ,2 mars 1960,Les yeux sans visage,,Georges Franju ; ,3.8
823,Siham Assif ; Khalid Benchegra ; Raouia ; ,5 mai 2004,Les Yeux secs,3.3,Narjiss Nejjar ; ,3.3
824,Nicolas Maury ; Carmen Maura ; Jean-François Stévenin ; ,28 décembre 2011,Let My People Go!,2.5,Mikael Buch ; ,2.8
825,Andrea Conte ; Robyn Lively ; Jeffrey Johnson ; ,7 mars 2012,Lettres à Dieu,,David Nixon ; Patrick Doughtie ; Patrick Doughtie ; ,3.5
826,Rick Lens ; Loek Peters ; Cahit Ölmez ; ,21 novembre 2012,Little Bird,3.8,Boudewijn Koole ; ,3.7
827,Chloé Coulloud ; Félix Moati ; Jeremy Kapone ; ,7 décembre 2011,Livide,2.3,Julien Maury ; Alexandre Bustillo ; ,2.1
828,Ian Holm ; Harris Yulin ; James Frain ; ,26 juin 1996,Loch Ness,,John Henderson ; ,2.6
829,Queen Latifah ; Common ; Paula Patton ; ,11 mai 2011,Love & Game,2.5,Sanaa Hamri ; ,3.5
830,Hilary Duff ; Chris Carmack ; Michael McMillian ; ,/,Love & the city,,Gil Junger ; ,3.3
831,Gerard Butler ; Jessica Biel ; Uma Thurman ; ,28 novembre 2013,Love Coach,,Gabriele Muccino ; ,2.9
832,Paul Newman ; George Kennedy ; J.D. Cannon ; ,1 décembre 1967,Luke la main froide,2.8,Stuart Rosenberg ; ,3.7
833,Yves Montand ; Simone Signoret ; Michel Vitold ; ,23 avril 1970,L’aveu,,Costa-Gavras ; ,3.7
834,Jeremy Irons ; John Lone ; Barbara Sukowa ; ,27 avril 1994,M. Butterfly,,David Cronenberg ; ,3.7
835,Jenna Haze ; Nina Hartley ; Ron Jeremy ; ,/,Ma sorcière bien baisée,,Will Ryder ; ,3.2
836,Jennifer Garner ; Timothy Olyphant ; Juliette Lewis ; ,5 décembre 2007,Ma vie sans lui,,Susannah Grant ; ,2.9
837,Jon Finch ; Francesca Annis ; Martin Shaw ; ,15 juillet 2013,Macbeth,,Roman Polanski ; ,3.5
838,Clint Eastwood ; Hal Holbrook ; Mitchell Ryan ; ,27 février 1974,Magnum Force,,Ted Post ; ,3.7
839,Tim Streeter ; Doug Cooeyate ; Ray Monge ; ,11 octobre 2006,Mala noche,4.3,Gus Van Sant ; ,2.9
840,Michel Serrault ; Jacques Dutronc ; Jean-Louis Trintignant ; ,13 mai 1981,Malevil,,Christian de Chalonge ; ,3.3
841,Scott Glenn ; Jade Malle ; Joe Pesci ; ,4 septembre 1987,Man on Fire,,Élie Chouraqui ; ,3.1
842,Jennifer Decker ; Elodie Frenck ; Georgia Sélignac ; ,/,Mange,,Julia Ducournau ; Virgile Bramly ; ,3.4
843,Tom O'Brien (I) ; Katherine Waterston ; Caitlin Fitzgerald ; ,/,Manhattan Romance,,Tom O'Brien (I) ; ,2.9
844,Anny Duperey ; Julien Crampon ; Emilie de Preissac ; ,/,Marge d'erreur,,Joël Santoni ; ,3.0
845,Sophia Loren ; Marcello Mastroianni ; Aldo Puglisi ; ,30 décembre 1964,Mariage à l'Italienne,,Vittorio De Sica ; ,3.8
846,Nia Vardalos ; John Corbett ; Lainie Kazan ; ,30 mars 2016,Mariage à la grecque 2,3.0,Kirk Jones (II) ; ,2.3
847,Camille Rutherford ; Sean Biggerstaff ; Aneurin Barnard ; ,12 novembre 2014,Mary Reine d'Ecosse,3.1,Thomas Imbach ; ,2.9
848,Hilary Duff ; Haylie Duff ; Brent Spiner ; ,26 septembre 2007,Material Girls,1.5,Martha Coolidge ; ,2.2
849,Angela Bettis ; Jeremy Sisto ; Anna Faris ; ,10 mars 2004,May,3.9,Lucky McKee ; ,3.0
850,Richard Berry ; Claudia Cardinale ; Danièle Lebrun ; ,15 janvier 1992,Mayrig,,Henri Verneuil ; ,4.1
851,Radha Mitchell ; Chloë Sevigny ; Will Ferrell ; ,12 janvier 2005,Melinda et Melinda,2.9,Woody Allen ; ,2.6
852,Charlotte Gainsbourg ; Anouk Grinberg ; Michel Blanc ; ,13 mars 1991,Merci la vie,,Bertrand Blier ; ,3.3
853,Sam Neill ; Miranda Richardson ; Helena Bonham Carter ; ,/,Merlin,,Steve Barron ; ,3.4
854,Yvan Attal ; Serge Hazanavicius ; Mathieu Demy ; ,2 juin 1999,Mes amis,2.3,Michel Hazanavicius ; ,2.3
855,Sophie Marceau ; Jacques Dutronc ; Valérie Lagrange ; ,/,Mes nuits sont plus belles que vos jours,,Andrzej Zulawski ; ,2.6
856,Nicolas Silberg ; Caroline Aguilar ; Gérard Sergue ; ,25 avril 2000,Mesrine,,André Génovès ; ,3.3
857,Hugh Fraser ; Neil Cunningham ; Lynda La Plante ; ,28 août 2000,Meurtre dans un Jardin Anglais,,Peter Greenaway ; ,3.5
858,Johnny Depp ; Christopher Walken ; Peter Strauss ; ,26 juin 1996,Meurtre en suspens,,John Badham ; ,2.8
859,Shu Qi ; Tuan Chun-Hao ; Jack Kao ; ,31 octobre 2001,Millennium Mambo,4.1,Hsiao-Hsien Hou ; ,3.3
860,Timothy Hutton ; Joely Richardson ; Rainn Wilson ; ,25 avril 2007,Mimzy le messager du futur,1.9,Robert Shaye ; ,2.3
861,Jean-Hugues Anglade ; Nassim Si Ahmed ; Marie-Ange Casta ; ,21 septembre 2011,Mineurs 27,2.1,Tristan Aurouet ; ,2.1
862,Noriko Ohara ; Mieko Nobusawa ; Iemasa Kayumi ; ,/,Mirai shônen Konan Tokubetsu-hen: Kyodaiki Giganto no Fukkatsu,,Hayao Miyazaki ; ,3.9
863,Frances McDormand ; Amy Adams ; Ciarán Hinds ; ,25 février 2009,Miss Pettigrew,3.0,Bharat Nalluri ; ,3.0
864,Elsa Zylberstein ; Hippolyte Girardot ; Andy Garcia ; ,29 septembre 2004,Modigliani,2.3,Mick Davis ; ,3.2
865,Henry Goodman ; ,23 janvier 2018,"Moi, Claude Monet",,Phil Grabsky ; ,3.0
866,Joao Guilherme Avila ; José de Abreu ; Caco Ciocler ; ,21 août 2013,Mon bel oranger,2.8,Marcos Bernstein ; ,3.7
867,Robert De Niro ; Paul Dano ; Julianne Moore ; ,5 septembre 2012,Monsieur Flynn,3.0,Paul Weitz ; ,3.5
868,Kad Merad ; Michèle Laroque ; Gaspard Meier-Chaurand ; ,1 juin 2011,Monsieur Papa,2.5,Kad Merad ; ,2.1
869,Johnny Harris ; Sam Keeley ; Joe Dempsie ; ,18 février 2015,Monsters: Dark Continent,,Tom Green (VII) ; ,2.0
870,Hélène de Fougerolles ; Francis Renaud ; Dida Diafat ; ,6 mai 2009,Mutants,2.7,David Morley ; ,2.2
871,Gordon Gordon ; Daniel Day-Lewis ; Saeed Jaffrey ; ,3 septembre 1986,My Beautiful Laundrette,,Stephen Frears ; ,3.3
872,Tara Strong ; Andrea Libman ; Ashleigh Ball ; ,23 février 2014,My Little Pony : Equestria Girls - Le Film,,Jayson Thiessen ; ,3.2
873,Nathalie Press ; Emily Blunt ; Paddy Considine ; ,22 juin 2005,My Summer of Love,3.6,Pawel Pawlikowski ; ,2.8
874,Melanie Stone ; Adam Johnson ; Jake Stormoen ; ,18 mars 2017,Mythica 3: The Necromancer,,,2.6
875,Xavier Beauvois ; Chiara Mastroianni ; Roschdy Zem ; ,3 janvier 1996,N'oublie pas que tu vas mourir,,Xavier Beauvois ; ,3.1
876,Jennifer Tse ; Sammo Kam-Bo Hung ; Ankie Beilke ; ,19 novembre 2013,Naked Soldier,,Marco Mak ; ,2.2
877,Daisy Keeping ; David Brandon ; Joy Tanner ; ,15 décembre 2017,Neverlake,,,2.8
878,Renée Zellweger ; Harry Connick Jr ; Siobhan Fallon ; ,1 juin 2011,New in Town,,Jonas Elmer ; ,2.2
879,Huub Smit ; Tim Haars ; Wesley van Gaalen ; ,/,New Kids Turbo,,Steffen Haars ; Flip Van der Kuil ; ,3.7
880,Konstantin Khabensky ; Vladimir Menshov ; Valeriy Zolotukhin ; ,28 septembre 2005,Night Watch,2.9,Aleksandr Bachilo ; Timur Bekmambetov ; ,2.1
881,Vuokko Hovatta ; Eric Carlson ; Kari Ketonen ; ,28 novembre 2012,Niko le petit Renne 2,2.9,Kari Juusonen ; Jorgen Lerdam ; ,3.4
882,William Lee Scott ; Melissa Joan Hart ; Daniel Baldwin ; ,15 juin 2010,Nine Dead,,Chris Shadley ; ,2.0
883,François Civil ; Michel Vuillermoz ; Grégoire Colin ; ,5 janvier 2011,Nos résistances,2.5,Romain Cogitore ; ,3.5
884,Benicio Del Toro ; Halle Berry ; David Duchovny ; ,30 janvier 2008,Nos souvenirs brûlés,3.0,Susanne Bier ; ,3.2
885,Asun Ortega ; David Castro (III) ; Perry D'Marco ; ,19 juillet 2011,Nude Nuns With Big Guns,,Joseph Guzman ; ,2.0
886,Saïd Taghmaoui ; JJ Feild ; Patrick Bruel ; ,18 octobre 2006,Ô Jérusalem,2.1,Élie Chouraqui ; ,2.3
887,Tom Schilling ; Katharina Schüttler ; Justus von Dohnányi ; ,5 juin 2013,Oh Boy,3.2,Jan-Ole Gerster ; ,3.7
888,Gad Elmaleh ; Gérard Depardieu ; Sabine Azéma ; ,7 décembre 2005,Olé !,2.8,Florence Quentin ; ,1.5
889,Yon González ; Blanca Suárez ; Carmen Machi ; ,1 septembre 2016,On marche sur la tête,,Nacho G. Velilla ; ,2.8
890,Sharlto Copley ; Thomas Kretschmann ; Josie Ho ; ,21 octobre 2010,Open Grave,,Gonzalo Lopez-Gallego ; ,2.7
891,Jean Marais ; María Casares ; Marie Déa ; ,6 mai 2004,Orphée,5.0,Jean Cocteau ; ,4.0
892,Bill Murray ; Molly Shannon ; Chris Elliott ; ,19 décembre 2001,Osmosis Jones,3.2,Bobby Farrelly ; Peter Farrelly ; ,3.3
