,actors,date,movie,press_rating,producer,spectators_rating
651,Jean-Claude Van Damme ; Geoffrey Lewis ; Alan Scarfe ; ,25 avril 2000,Double impact,,Sheldon Lettich ; ,"2,1"
652,Sylvia Kristel ; Mia Nygren ; Patrick Bauchau ; ,15 février 1984,Emmanuelle 4,,Francis Leroi ; Iris Letans ; ,"2,3"
653,Dwayne Johnson ; Ashley Judd ; Julie Andrews ; ,9 juin 2010,Fée malgré lui,"2,0",Michael Lembeck ; ,"2,3"
654,Pascal Elbé ; Samuel L. Jackson ; ,1 février 2012,Félins,"3,0",Keith Scholey ; Alastair Fothergill ; ,"4,0"
655,Charlie Tahan ; Winona Ryder ; Martin Landau ; ,31 octobre 2012,Frankenweenie,"3,8",Tim Burton ; ,"3,9"
656,Johnny Depp ; Heather Graham ; Ian Holm ; ,30 janvier 2002,From Hell,"3,4",Albert Hughes ; Allen Hughes ; ,"3,5"
657,Daniel Radcliffe ; Max Minghella ; Joe Anderson ; ,1 octobre 2014,Horns,"3,0",Alexandre Aja ; ,"3,2"
658,Charles Osgood ; Samantha Droke ; Dany Boon ; ,2 avril 2008,Horton,"3,4",Jimmy Hayward ; Steve Martino ; ,"2,7"
659,James Coburn ; Rod Steiger ; Romolo Valli ; ,29 mars 1972,Il était une fois la révolution,"4,3",Sergio Leone ; ,"4,2"
660,Denzel Washington ; Robert Duvall ; Anne Heche ; ,6 mars 2002,John Q,"2,3",Nick Cassavetes ; ,"3,6"
661,Aaron Taylor-Johnson ; Chloë Grace Moretz ; Christopher Mintz-Plasse ; ,21 août 2013,Kick-Ass 2,"2,0",Jeff Wadlow ; ,"3,8"
662,David Spade ; John Goodman ; Patrick Warburton ; ,28 mars 2001,"Kuzco, l'empereur mégalo","3,8",Mark Dindal ; ,"3,5"
663,Ismael Alonso ; Satya De La Manitou ; David Blue (II) ; ,7 janvier 2003,L'Ami américain,,Wim Wenders ; ,"3,8"
664,Géraldine Nakache ; Kim Rossi Stuart ; Pascal Demolon ; ,25 juin 2014,L'Ex de ma vie,"2,5",Dorothée Sebbagh ; ,"1,6"
665,Robin Williams ; Wendy Crewson ; Kiersten Warren ; ,15 mars 2000,L'Homme bicentenaire,"2,4",Chris Columbus ; ,"3,5"
666,Anna Castillo ; Javier Gutiérrez ; Pep Ambrós ; ,13 juillet 2016,L'Olivier,"3,2",Icíar Bollaín ; ,"3,8"
667,Mathieu Kassovitz ; Iabe Lapacas ; Malik Zidi ; ,16 novembre 2011,L'Ordre et la morale,"3,2",Mathieu Kassovitz ; ,"3,5"
668,Larry Roberts ; Barbara Luddy ; Peggy Lee ; ,1 octobre 1955,La Belle et le Clochard,"5,0",Hamilton Luske ; Clyde Geronimi ; Wilfred Jackson ; ,"3,9"
669,François-Xavier Demaison ; Virginie Efira ; Armelle Deutsch ; ,5 janvier 2011,La Chance de ma vie,"3,1",Nicolas Cuche ; ,"2,9"
670,Brendan Fraser ; Rachel Weisz ; John Hannah ; ,21 juillet 1999,La Momie,"3,1",Stephen Sommers ; ,"3,3"
671,Lucien Jean-Baptiste ; Anne Consigny ; Firmine Richard ; ,25 mars 2009,La Première étoile,"3,1",Lucien Jean-Baptiste ; ,"3,0"
672,Mélanie Bernier ; Bastien Bouillon ; Antonin Fresson ; ,21 décembre 2016,La Prunelle de mes yeux,"2,2",Axelle Ropert ; ,"2,1"
673,Olga Kurylenko ; Andrzej Chyra ; Serguei Strelnikov ; ,28 mars 2012,La Terre outragée,"3,7",Michale Boganim ; ,"3,8"
674,Fernandel ; René Havard ; Albert Rémy ; ,16 décembre 1959,La Vache et le prisonnier,,Henri Verneuil ; ,"3,4"
675,David Bowie ; Jennifer Connelly ; Toby Froud ; ,12 octobre 1999,Labyrinthe,,Jim Henson ; ,"3,3"
676,Jeanne Balibar ; Romane Bohringer ; Julie Depardieu ; ,28 janvier 2009,Le Bal des actrices,"4,0",Maïwenn ; ,"3,2"
677,Nicolas Cage ; Chad Michael Murray ; Lea Thompson ; ,21 janvier 2015,Le Chaos,,Vic Armstrong ; ,"1,3"
678,Brad Garrett ; Haley Bennett ; Kristen Johnston ; ,14 mars 2007,Le Come-back,"3,0",Marc Lawrence (II) ; ,"3,2"
679,Melvil Poupaud ; André Dussollier ; Clémence Poésy ; ,16 décembre 2015,Le Grand jeu,"3,7",Nicolas Pariser ; ,"2,5"
680,Asa Butterfield ; Rafe Spall ; Sally Hawkins ; ,10 juin 2015,Le monde de Nathan,"3,1",Morgan Matthews ; ,"3,8"
681,Steven Strait ; Laura Ramsey ; Sebastian Stan ; ,13 décembre 2006,Le Pacte du sang,"1,5",Renny Harlin ; ,"2,5"
682,Gérard Depardieu ; Michèle Laroque ; Souad Amidou ; ,11 décembre 1996,Le plus beau métier du monde,,Gérard Lauzier ; ,"2,2"
683,Jean-Pierre Léaud ; Jérémie Renier ; Dominique Blanc ; ,3 octobre 2001,Le Pornographe,"4,0",Bertrand Bonello ; ,"2,4"
684,Victor Webster ; Ellen Hollman ; Will Kemp ; ,24 février 2015,Le Roi Scorpion 4 - La quête du pouvoir,,Mike Elliott ; ,"2,3"
685,Tahar Rahim ; Adèle Exarchopoulos ; Swann Arlaud ; ,11 novembre 2015,Les Anarchistes,"3,0",Elie Wajeman ; ,"2,8"
686,Golshifteh Farahani ; Vincent Macaigne ; Louis Garrel ; ,23 septembre 2015,Les Deux amis,"3,6",Louis Garrel ; ,"3,3"
687,Nakhane Touré ; Bongile Mantsai ; Niza Jay Ncoyini ; ,19 avril 2017,Les Initiés,"3,6",John Trengove ; ,"3,5"
688,Daniel Craig ; Liev Schreiber ; Jamie Bell ; ,14 janvier 2009,Les Insurgés,"2,7",Edward Zwick ; ,"3,7"
689,Toshirô Mifune ; Takashi Shimura ; Keiko Tsushima ; ,18 octobre 1999,Les Sept Samouraïs,"4,6",Akira Kurosawa ; ,"1,8"
690,Vince Vaughn ; Owen Wilson ; Rose Byrne ; ,26 juin 2013,Les Stagiaires,"2,1",Shawn Levy ; ,"3,0"
691,Paul McGann ; James Corden ; Mathew Horne ; ,2 février 2010,Lesbian Vampire Killers,,Phil Claydon ; ,"2,0"
692,Thierry Frémaux ; Auguste Lumière ; Louis Lumière ; ,25 janvier 2017,Lumière ! L’aventure commence,"4,6",Thierry Frémaux ; ,"4,3"
693,Peter Ustinov ; Jane Birkin ; Lois Chiles ; ,/,Mort sur le Nil,,John Guillermin ; ,"3,5"
694,Queen Latifah ; Jimmy Fallon ; Jennifer Esposito ; ,31 août 2005,New York taxi,"2,1",Tim Story ; ,"1,4"
695,Patrick Swayze ; Keanu Reeves ; Gary Busey ; ,28 août 1991,Point break extrême limite,,Kathryn Bigelow ; ,"3,5"
696,Paul Bettany ; Karl Urban ; Cam Gigandet ; ,11 mai 2011,Priest,"3,0",Scott Charles Stewart ; ,"2,6"
697,Squeezie ; Xavier Fagnon ; Alain Dorval ; ,13 avril 2016,Ratchet et Clank,"2,2",Kevin Munroe ; Jericca Cleland ; ,"2,5"
698,Jude Law ; Nicole Kidman ; Renée Zellweger ; ,18 février 2004,Retour à Cold Mountain,"3,2",Anthony Minghella ; ,"3,4"
699,Charles Berling ; Jean Rochefort ; Fanny Ardant ; ,9 mai 1996,Ridicule,"3,6",Patrice Leconte ; ,"3,4"
700,Maria Ehrich ; Jannis Niewöhner ; Veronica Ferres ; ,23 septembre 2014,Rouge rubis,,Felix Fuchssteiner ; ,"3,9"
701,Ayrton Senna ; Alain Prost ; Milton da Silva ; ,25 mai 2011,Senna,"3,2",Asif Kapadia ; ,"4,2"
702,Erik von Detten ; Tony Denman ; Daniel Farber ; ,19 juillet 2006,"Sexe, Lycée et Vidéo","4,0",David M. Evans ; ,"1,9"
703,Sharon Stone ; Tom Berenger ; William Baldwin ; ,25 août 1993,Sliver,,Phillip Noyce ; ,"1,8"
704,Salma Hayek ; Vincent Cassel ; Toby Jones ; ,1 juillet 2015,Tale of Tales,"3,0",Matteo Garrone ; ,"2,6"
705,Emma Watson ; Katie Chang ; Israel Broussard ; ,12 juin 2013,The Bling Ring,"3,1",Sofia Coppola ; ,"2,6"
706,Cameron Diaz ; James Marsden ; Frank Langella ; ,4 novembre 2009,The Box,"3,5",Richard Kelly ; ,"2,3"
707,Tony Leung Chiu Wai ; Ziyi Zhang ; Chang Chen ; ,17 avril 2013,The Grandmaster,"3,6",Wong Kar-Wai ; ,"3,3"
708,Jason Patric ; Bruce Willis ; John Cusack ; ,27 janvier 2015,The Prince,,Brian A. Miller ; ,"1,8"
709,David Anders ; Chris Wylde ; Louise Griffiths ; ,18 mars 2014,The Revenants,,D. Kerry Prior ; ,"3,4"
710,Chris Pine ; Kevin Costner ; Keira Knightley ; ,29 janvier 2014,The Ryan Initiative,"3,1",Kenneth Branagh ; ,"2,9"
711,Anthony Quinn ; Alan Bates ; Irène Papas ; ,23 février 2005,Zorba le Grec,,Michael Cacoyannis ; ,"3,8"
712,Daniel Auteuil ; Juliette Lamboley ; François Damiens ; ,30 avril 2008,15 ans et demi,"1,8",François Desagnat ; Thomas Sorriaux ; ,"2,3"
713,Joseph Gordon-Levitt ; Seth Rogen ; Anna Kendrick ; ,16 novembre 2011,50/50,"3,1",Jonathan Levine ; ,"4,0"
714,Julia Roberts ; Lily Collins ; Armie Hammer ; ,11 avril 2012,Blanche Neige,"2,4",Tarsem Singh ; ,"2,6"
715,Charlie Langendries ; Franck Dubosc ; Mathilde Seigner ; ,12 avril 2017,Boule & Bill 2,"2,2",Pascal Bourdiaux ; ,"2,0"
716,Guillaume Canet ; Bernard-Pierre Donnadieu ; Cécile de France ; ,14 juin 2006,Cars,"4,0",John Lasseter ; ,"3,7"
717,Armando Valdes Freire ; Alina Rodriguez ; Silvia Aguila ; ,23 mars 2016,"Chala, une enfance cubaine","3,5",Ernesto Daranas ; ,"4,1"
718,Kazato Tomizawa ; Aoi Miyazaki ; Akina Minami ; ,16 novembre 2011,Colorful,"3,6",Keiichi Hara ; ,"4,2"
719,Amy Schumer ; Bill Hader ; Brie Larson ; ,18 novembre 2015,Crazy Amy,"3,1",Judd Apatow ; ,"2,5"
720,Johnny Depp ; Amy Locane ; Susan Tyrrell ; ,1 août 1990,Cry-Baby,,John Waters ; ,"3,5"
721,Seth Rogen ; James Franco ; Amber Heard ; ,3 décembre 2008,Délire Express,"3,2",David Gordon Green ; ,"2,9"
722,Marlon Brando ; Maria Schneider ; Maria Michi ; ,15 décembre 1972,Dernier Tango à Paris,"5,0",Bernardo Bertolucci ; ,"3,1"
723,François Damiens ; Vincent Macaigne ; Veerle Baetens ; ,9 mars 2016,Des nouvelles de la planète Mars,"3,4",Dominik Moll ; ,"2,7"
724,Karl Urban ; Deobia Oparei ; Dwayne Johnson ; ,16 novembre 2005,Doom,"2,3",Andrzej Bartkowiak ; ,"1,7"
725,Will Ferrell ; Kevin Hart ; Craig T. Nelson ; ,4 novembre 2015,En Taule : Mode d'Emploi,,Etan Cohen ; ,"2,8"
726,Sylvester Stallone ; Jason Statham ; Jet Li ; ,22 août 2012,Expendables 2: unité spéciale,"3,0",Simon West ; ,"3,6"
727,José Garcia ; Audrey Fleurot ; Lucien Jean-Baptiste ; ,30 octobre 2013,Fonzy,"2,4",Isabelle Doval ; ,"2,4"
728,Kevin Bacon ; Lori Singer ; John Lithgow ; ,9 mai 1984,Footloose,,Herbert Ross ; ,"3,3"
729,Julianne Moore ; Ellen Page ; Steve Carell ; ,10 février 2016,Free Love,"2,8",Peter Sollett ; ,"3,9"
730,Hanno Koffler ; Max Riemelt ; Attila Borlan ; ,5 mars 2014,Freier Fall,"3,0",Stephan Lacant ; ,"4,0"
731,Michael B. Jordan ; Melonie Diaz ; Octavia Spencer ; ,1 janvier 2014,Fruitvale Station,"2,8",Ryan Coogler ; ,"4,0"
732,Gilles Lellouche ; Tahar Rahim ; Riccardo Scamarcio ; ,11 septembre 2013,Gibraltar,"2,8",Julien Leclercq ; Michelle Côté ; ,"3,2"
733,Keira Knightley ; Chloë Grace Moretz ; Sam Rockwell ; ,13 mai 2015,Girls Only,"3,2",Lynn Shelton ; ,"2,7"
734,Halle Berry ; Robert Downey Jr. ; Charles S. Dutton ; ,7 janvier 2004,Gothika,"2,7",Mathieu Kassovitz ; ,"2,8"
735,Tahar Rahim ; Léa Seydoux ; Olivier Gourmet ; ,28 août 2013,Grand Central,"3,9",Rebecca Zlotowski ; ,"2,8"
736,Marina Foïs ; Nicolas Duvauchelle ; Roschdy Zem ; ,15 septembre 2010,Happy Few,"2,8",Antony Cordier ; ,"2,2"
737,Mel Gibson ; Ray Winstone ; Danny Huston ; ,17 février 2010,Hors de contrôle,"2,3",Martin Campbell ; ,"2,4"
738,Mario Casas ; Clara Lago ; María Valverde ; ,6 novembre 2013,J'ai envie de toi - Twilight Love 2,,Fernando González Molina ; ,"4,0"
739,Jean-Claude Van Damme ; Valérie Bodson ; Karim Belkhadra ; ,4 juin 2008,JCVD,"3,5",Mabrouk el Mechri ; ,"3,2"
740,Louise Bourgoin ; Jean-Hugues Anglade ; Anne Benoit ; ,18 novembre 2015,Je suis un soldat,"3,4",Laurent Larivière ; ,"3,2"
741,Ralph Macchio ; Pat Morita ; Elisabeth Shue ; ,25 octobre 2001,Karaté Kid,,John G. Avildsen ; ,"2,8"
742,Romann Berrux ; Awa Sène Sarr ; ,3 octobre 2012,Kirikou et les hommes et les femmes,"3,4",Michel Ocelot ; ,"3,5"
743,Samuel L. Jackson ; Callan McAuliffe ; India Eisley ; ,13 février 2017,Kite,,Ralph Ziman ; ,
744,Gérard Lanvin ; Vincent Cassel ; Elie Semoun ; ,27 juin 2012,L'Âge de glace : La dérive des continents,"3,3",Steve Martino ; Mike Thurmeier ; ,"3,9"
745,Gwyneth Paltrow ; Jack Black ; Jason Alexander ; ,6 mars 2002,L'Amour extra large,"3,0",Bobby Farrelly ; Peter Farrelly ; ,"2,4"
746,Jacques Perrin ; Julien Guiomar ; Nicole Courcel ; ,6 septembre 2011,L'Etrangleur,,Paul Vecchiali ; ,"3,2"
747,Kyle Catlett ; Helena Bonham Carter ; Robert Maillet ; ,16 octobre 2013,L'Extravagant voyage du jeune et prodigieux T.S. Spivet,"3,2",Jean-Pierre Jeunet ; ,"3,8"
748,Louis Garrel ; Léa Seydoux ; Grégoire Leprince-Ringuet ; ,17 septembre 2008,La belle personne,"3,5",Christophe Honoré ; ,"3,2"
749,Garret Dillahunt ; Michael Bowen ; Joshua Cox ; ,22 avril 2009,La Dernière maison sur la gauche,"3,6",Dennis Iliadis ; ,"3,5"
750,Julia Roberts ; Tom Hanks ; Philip Seymour Hoffman ; ,16 janvier 2008,La Guerre selon Charlie Wilson,"3,6",Mike Nichols ; ,"3,2"
751,Jennifer Lawrence ; Max Thieriot ; Elisabeth Shue ; ,21 novembre 2012,La Maison au bout de la rue,,Mark Tonderai ; ,"3,1"
752,Charlton Heston ; Roddy McDowall ; Kim Hunter ; ,21 novembre 2000,La Planète des singes,"4,0",Franklin J. Schaffner ; ,"3,8"
753,Dan Aykroyd ; Albert Brooks ; John Lithgow ; ,7 novembre 2007,La Quatrième Dimension,,Steven Spielberg ; Joe Dante ; John Landis ; ,"3,3"
754,,4 janvier 2017,La Vallée des loups,"3,6",Jean-Michel Bertrand ; ,"4,3"
755,Geoffrey Rush ; Emily Watson ; Sophie Nélisse ; ,5 février 2014,La Voleuse de livres,"2,7",Brian Percival ; ,"4,1"
756,Michael Pitt ; Lukas Haas ; Asia Argento ; ,13 mai 2005,Last Days,"4,3",Gus Van Sant ; ,"2,6"
757,Burt Kwouk ; Paul Barrett ; Ludovic Berthillot ; ,1 août 2001,Le Baiser mortel du dragon,"2,9",Chris Nahon ; ,"3,0"
758,Gad Elmaleh ; Gabriel Byrne ; Natacha Régnier ; ,14 novembre 2012,Le Capital,"2,3",Costa-Gavras ; ,"2,4"
759,Julien Ciamaca ; Philippe Caubère ; Nathalie Roussel ; ,26 octobre 1990,Le Château de ma mère,,Yves Robert ; ,"3,5"
760,Pierre Richard ; Jean Rochefort ; Bernard Blier ; ,5 décembre 1972,Le Grand Blond avec une chaussure noire,,Yves Robert ; ,"3,3"
761,Louis de Funès ; Bernard Blier ; Maria-Rosa Rodriguez ; ,9 septembre 1966,Le Grand restaurant,,Jacques Besnard ; ,"3,5"
762,Ben Barnes ; Georgie Henley ; Skandar Keynes ; ,25 juin 2008,Le Monde de Narnia : Chapitre 2 - Le Prince Caspian,"3,5",Andrew Adamson ; ,"3,2"
763,Louis de Funès ; Robert Dhéry ; Colette Brosset ; ,12 novembre 2002,Le Petit Baigneur,,Robert Dhéry ; ,"3,0"
764,Heather Donahue ; Michael C. Williams ; Joshua Leonard ; ,28 juillet 1999,Le Projet Blair Witch,"3,6",Daniel Myrick ; Eduardo Sanchez ; ,"2,9"
765,Pauline Burlet ; Alban Lenoir ; Géraldine Pailhas ; ,15 novembre 2017,Le Semeur,"3,1",Marine Francen ; ,"3,5"
766,Stuart Regen ; Carey Lowell ; Lucinda Jenney ; ,20 mars 1996,Leaving Las Vegas,,Mike Figgis ; ,"3,8"
767,Roger Carel ; Sophie Leclair ; Lita Recio ; ,20 décembre 1961,Les 101 Dalmatiens,,Clyde Geronimi ; Hamilton Luske ; Wolfgang Reitherman ; ,"3,7"
768,Dustin Hoffman ; Robert Redford ; Jack Warden ; ,22 septembre 1976,Les Hommes du Président,,Alan J. Pakula ; ,"3,8"
769,Damian Chapa ; Jesse Borrego ; Benjamin Bratt ; ,25 août 1993,Les Princes de la ville,,Taylor Hackford ; ,"3,9"
770,Catherine Frot ; Jean d'Ormesson ; Hippolyte Girardot ; ,19 septembre 2012,Les Saveurs du palais,"3,2",Christian Vincent ; ,"3,3"
771,Gérard Hernandez ; Coeur de pirate ; Lorànt Deutsch ; ,3 août 2011,Les Schtroumpfs,"2,6",Raja Gosnell ; ,"2,9"
772,Margot Robbie ; Chiwetel Ejiofor ; Chris Pine ; ,19 novembre 2015,Les Survivants,,Craig Zobel ; ,"2,4"
773,Eric Cantona ; Steve Evets ; Stephanie Bishop ; ,27 mai 2009,Looking for Eric,"4,2",Ken Loach ; ,"3,7"
774,Kevin Spacey ; Jennifer Garner ; Christopher Walken ; ,3 août 2016,Ma vie de chat,"2,2",Barry Sonnenfeld ; ,"2,7"
775,Mel Gibson ; Bruce Spence ; Vernon Wells ; ,11 août 1982,Mad Max 2,"3,5",George Miller ; ,"3,7"
776,Toni Collette ; Philip Seymour Hoffman ; Eric Bana ; ,30 septembre 2009,Mary et Max.,"4,3",Adam Elliot ; ,"4,2"
777,Marilyn Burns ; Allen Danziger ; Paul A. Partain ; ,5 mai 1982,Massacre à la tronçonneuse,,Tobe Hooper ; ,"3,3"
778,Mark Wahlberg ; Mila Kunis ; Beau Bridges ; ,12 novembre 2008,Max Payne,"2,0",John Moore ; ,"1,9"
779,Kiefer Sutherland ; Paula Patton ; Cameron Boyce ; ,10 septembre 2008,Mirrors,"3,0",Alexandre Aja ; ,"3,2"
780,Arthur Dupont ; Guillaume Gouix ; Jean-Paul Bonnaire ; ,29 août 2012,Mobile Home,"3,5",François Pirot ; ,"3,1"
781,Whitney Able ; Scoot McNairy ; Annalee Jefferies ; ,1 décembre 2010,Monsters,"3,4",Gareth Edwards (II) ; ,"2,5"
782,,26 avril 2017,Noma au Japon : (Ré)inventer le meilleur restaurant du monde,"3,3",Maurice Dekkers ; ,"3,3"
783,Nino Manfredi ; Vittorio Gassman ; Stefania Sandrelli ; ,5 mai 1976,Nous nous sommes tant aimés !,"5,0",Ettore Scola ; ,"3,8"
784,Christian Clavier ; Jean Reno ; Muriel Robin ; ,9 novembre 2011,On ne choisit pas sa famille,"1,2",Christian Clavier ; ,"2,2"
785,Bruce Willis ; Kevin Pollak ; Ben Foster ; ,27 avril 2005,Otage,"2,9",Florent Siri ; ,"3,3"
786,Romain Duris ; Charlotte Gainsbourg ; Jean-Hugues Anglade ; ,9 décembre 2009,Persécution,"3,0",Patrice Chéreau ; ,"1,8"
787,Colin Farrell ; Forest Whitaker ; Katie Holmes ; ,27 août 2003,Phone Game,"3,3",Joel Schumacher ; ,"3,7"
788,Thierry Lhermitte ; Raphaël Personnaz ; Niels Arestrup ; ,6 novembre 2013,Quai d'Orsay,"3,4",Bertrand Tavernier ; ,"2,8"
789,Billy Crystal ; Meg Ryan ; Carrie Fisher ; ,15 novembre 1989,Quand Harry rencontre Sally,,Rob Reiner ; ,"3,7"
790,Patrick Swayze ; Kelly Lynch ; Sam Elliott ; ,3 janvier 1990,Road House,,Rowdy Herrington ; ,"2,9"
791,Sam Jaeger ; Adrianne Palicki ; Michael Jai White ; ,26 mai 2017,S.W.A.T.: Under Siege,,Tony Giglio ; ,"2,3"
792,Marc Barnes ; Sarah Hyland ; Steven Krueger ; ,5 mai 2017,Satanic,,Jeffrey G. Hunt ; ,"1,4"
793,Keanu Reeves ; Charlize Theron ; Jason Isaacs ; ,25 juillet 2001,Sweet November,"2,4",Pat O'Connor ; ,"3,3"
794,Douglas Smith ; Lucien Laviscount ; Doug Jones ; ,6 juin 2017,The Bye Bye Man,,Stacy Title ; ,"2,4"
795,Lauren German ; Milo Ventimiglia ; Michael Biehn ; ,1 juin 2012,The Divide,,Xavier Gens ; ,"3,1"
796,Denzel Washington ; Nate Parker ; Jurnee Smollett ; ,/,The Great Debaters,,Denzel Washington ; ,"4,3"
797,Lorenza Izzo ; Ariel Levy ; Aaron Burns (V) ; ,16 octobre 2015,The Green Inferno,"3,6",Eli Roth ; ,"2,7"
798,Irrfan Khan ; Nimrat Kaur ; Nawazuddin Siddiqui ; ,11 décembre 2013,The Lunchbox,"3,9",Ritesh Batra ; ,"4,0"
799,Chao Deng ; Yun Lin ; Show Lo ; ,/,The Mermaid,,Stephen Chow ; ,"3,3"
800,Yum Jung-ah ; Park Hyuk-kwon ; Shin Rin-Ah ; ,15 mars 2018,The Mimic,,Jung Huh ; ,"3,1"
801,Thomas Turgoose ; Stephen Graham ; Jo Hartley ; ,10 octobre 2007,This is England,"3,7",Shane Meadows ; ,"4,0"
802,Xavier Dolan ; Pierre-Yves Cardinal ; Lise Roy ; ,16 avril 2014,Tom à la ferme,"3,5",Xavier Dolan ; ,"3,6"
803,Mario Casas ; Luis Tosar ; José Sacristán ; ,15 février 2017,Toro,,Kike Maillo ; ,"2,8"
804,Shia LaBeouf ; Megan Fox ; Josh Duhamel ; ,24 juin 2009,Transformers 2: la Revanche,"2,2",Michael Bay ; ,"2,9"
805,Winona Ryder ; Elisabeth Moss ; Angelina Jolie ; ,29 mars 2000,Une vie volée,"3,0",James Mangold ; ,"3,6"
806,Kristen Bell ; Jason Dohring ; Enrico Colantoni ; ,13 mars 2014,Veronica Mars,"3,0",Rob Thomas ; ,"3,9"
807,Priscilla Evans Shirer ; T.C. Stallings ; Karen Abercrombie ; ,14 février 2017,War Room,,Alex Kendrick ; ,"3,9"
808,Sally Hawkins ; Bob Hoskins ; Rosamund Pike ; ,9 mars 2011,We Want Sex Equality,"3,7",Nigel Cole ; ,"3,8"
809,Benicio Del Toro ; Anthony Hopkins ; Emily Blunt ; ,10 février 2010,Wolfman,"3,1",Joe Johnston ; ,"2,4"
810,Yves Montand ; Jean-Louis Trintignant ; Irène Papas ; ,26 février 1969,Z,,Costa-Gavras ; ,"3,9"
811,Heath Ledger ; Julia Stiles ; Joseph Gordon-Levitt ; ,19 juillet 2000,10 bonnes raisons de te larguer,"2,1",Gil Junger ; ,"3,0"
812,Sean Connery ; Rob Brown ; F. Murray Abraham ; ,18 avril 2001,À la rencontre de Forrester,"3,4",Gus Van Sant ; ,"3,6"
813,Anaïs Demoustier ; Félix Moati ; Sophie Verbeeck ; ,25 mars 2015,A trois on y va,"3,9",Jérôme Bonnell ; ,"3,0"
814,Shirley MacLaine ; Amanda Seyfried ; Anne Heche ; ,1 décembre 2017,Adorables ennemies,,Mark Pellington ; ,"2,8"
815,Jamie Foxx ; Quvenzhané Wallis ; Rose Byrne ; ,25 février 2015,Annie,"1,9",Will Gluck ; ,"2,9"
816,Michael J. Fox ; Christopher Lloyd ; Robert Zemeckis ; ,/,Back in Time,,Jason Aron ; ,"3,5"
817,Idris Elba ; Richard Madden ; Charlotte Le Bon ; ,13 juillet 2016,Bastille Day,"3,3",James Watkins ; ,"2,4"
818,Patrick Chesnais ; Camille Panonacle ; Jane Birkin ; ,/,Bleu catacombes (TV),,Charlotte Brandström ; ,"3,0"
819,Ellen Page ; Drew Barrymore ; Juliette Lewis ; ,6 janvier 2010,Bliss,"2,9",Drew Barrymore ; ,"3,7"
820,Abbie Cornish ; Ben Whishaw ; Paul Schneider ; ,6 janvier 2010,Bright Star,"4,2",Jane Campion ; ,"3,6"
821,Sacha Baron Cohen ; Gustaf Hammarsten ; Clifford Banagale ; ,22 juillet 2009,Brüno,"3,6",Larry Charles ; ,"2,4"
822,Jean Hagen ; Gene Kelly ; Debbie Reynolds ; ,11 septembre 1953,Chantons sous la pluie,"4,8",Stanley Donen ; Gene Kelly ; ,"4,2"
823,Jake Johnson ; Damon Wayans Jr. ; Rob Riggle ; ,21 janvier 2015,Cops - Les Forces du désordre,"2,0",Luke Greenfield ; ,"3,4"
824,André Dussollier ; Niels Arestrup ; Burghart Klaußner ; ,5 mars 2014,Diplomatie,"3,9",Volker Schlöndorff ; ,"4,0"
825,Rhona Mitra ; Malcolm McDowell ; David O'Hara ; ,2 avril 2008,Doomsday,"2,6",Neil Marshall ; ,"2,3"
826,Kurt Russell ; Zoë Bell ; Rosario Dawson ; ,/,Double Feature: Grindhouse,,Quentin Tarantino ; Robert Rodriguez ; Eli Roth ; ,"4,0"
827,Liya Kebede ; Sally Hawkins ; Timothy Spall ; ,10 mars 2010,Fleur du désert,"2,8",Sherry Hormann ; ,"4,0"
828,Jean-Claude Van Damme ; Harrison Page ; Ashley Johnson ; ,5 avril 2000,Full contact,,Sheldon Lettich ; ,"2,5"
829,Josiane Balasko ; Alain Chabat ; Ticky Holgado ; ,8 février 1995,Gazon maudit,,Josiane Balasko ; ,"2,7"
830,Benedict Cumberbatch ; Lisa Dillon ; Adam Godley ; ,4 février 2015,Hawking,,Philip Martin (IV) ; ,"3,7"
831,Anuk Steffen ; Bruno Ganz ; Isabelle Ottmann ; ,10 février 2016,Heidi,"3,3",Alain Gsponer ; ,"4,2"
832,Nicolas Cage ; Billy Burke ; Amber Heard ; ,23 mars 2011,Hell Driver,"2,7",Patrick Lussier ; ,"2,3"
833,Andrew Robinson ; Clare Higgins ; Ashley Laurence ; ,24 février 1988,Hellraiser le pacte,,Clive Barker ; ,"3,0"
834,Zdenek Stepanek ; Radovan Lukavsky ; Dana Medricka ; ,19 avril 2017,Ikarie XB 1,"4,0",Jindrich Polák ; ,"3,5"
835,Penélope Cruz ; Javier Bardem ; Jordi Mollà ; ,16 juin 1993,"Jambon, Jambon",,Bigas Luna ; ,"3,5"
836,Sean Connery ; Ursula Andress ; Joseph Wiseman ; ,27 janvier 1963,James Bond 007 contre Dr. No,,Terence Young ; ,"2,9"
837,Marilou Berry ; Mehdi Nebbou ; Medi Sadoun ; ,10 février 2016,Joséphine s'arrondit,"3,2",Marilou Berry ; ,"3,4"
838,Katherine Heigl ; Gerard Butler ; Bree Turner ; ,26 août 2009,L'Abominable vérité,"2,5",Robert Luketic ; ,"3,3"
839,Mathieu Amalric ; Karin Viard ; Maïwenn ; ,15 janvier 2014,L'Amour est un crime parfait,"3,2",Jean-Marie Larrieu ; Arnaud Larrieu ; ,"2,3"
840,Nicole Kidman ; Anthony Hopkins ; Gary Sinise ; ,29 octobre 2003,La Couleur du mensonge,"3,0",Robert Benton ; ,"2,5"
841,John Krasinski ; Anna Kendrick ; Mary Elizabeth Winstead ; ,25 décembre 2016,La Famille Hollar,,John Krasinski ; ,"3,2"
