,actors,date,movie,press_rating,producer,spectators_rating
464,Jean-Paul Belmondo ; Richard Anconina ; Jean-Philippe Chatrier ; ,30 novembre 1988,Itinéraire d'un enfant gâté,,Claude Lelouch ; ,3.5
465,Guillaume Canet ; Marina Hands ; Daniel Auteuil ; ,13 mars 2013,Jappeloup,3.6,Christian Duguay ; ,4.2
466,Mouna Hawa ; Sana Jammelieh ; Shaden Kanboura ; ,12 avril 2017,Je danserai si je veux,3.4,Maysaloun Hamoud ; ,3.9
467,Aishwarya Rai ; Hrithik Roshan ; Rajesh Vivek ; ,1 juillet 2009,Jodhaa Akbar,,Ashutosh Gowariker ; ,4.3
468,Indira Varma ; Sarita Choudhury ; Naveen Andrews ; ,16 juillet 1997,Kama-sutra : une histoire d'amour,,Mira Nair ; ,3.4
469,Ralph Macchio ; Pat Morita ; Elisabeth Shue ; ,25 octobre 2001,Karaté Kid,,John G. Avildsen ; ,2.8
470,Marcello Mastroianni ; Anita Ekberg ; Anouk Aimée ; ,11 mai 1960,La Dolce Vita,,Federico Fellini ; ,4.0
471,Astrid Bergès-Frisbey ; Nicolas Duvauchelle ; Daniel Auteuil ; ,20 avril 2011,La Fille du puisatier,2.8,Daniel Auteuil ; ,3.7
472,Eric Judor ; Ramzy Bedia ; Marina Foïs ; ,10 février 2016,La Tour 2 Contrôle Infernale,3.1,Eric Judor ; ,1.5
473,Burt Kwouk ; Paul Barrett ; Ludovic Berthillot ; ,1 août 2001,Le Baiser mortel du dragon,2.9,Chris Nahon ; ,3.0
474,Emily Watson ; Alex Etel ; Ben Chaplin ; ,13 février 2008,Le Dragon des mers - la dernière légende,2.9,Jay Russell ; ,3.0
475,Olivier Gourmet ; Morgan Marinne ; Isabella Soupart ; ,23 octobre 2002,Le Fils,4.5,Jean-Pierre Dardenne ; Luc Dardenne ; ,3.2
476,Vanessa Redgrave ; Rooney Mara ; Eric Bana ; ,4 avril 2018,Le Testament caché,,Jim Sheridan ; ,3.1
477,Tom Cruise ; Mia Sara ; Tim Curry ; ,28 août 1985,Legend,,Ridley Scott ; ,3.0
478,Tony Leung Chiu Wai ; Takeshi Kaneshiro ; Zhang Fengyi ; ,25 mars 2009,Les 3 royaumes,3.5,John Woo ; ,3.8
479,Thierry Lhermitte ; Gérard Jugnot ; Josiane Balasko ; ,1 février 2006,Les Bronzés 3 amis pour la vie,2.7,Patrice Leconte ; ,1.4
480,Shia LaBeouf ; Jeff Bridges ; Zooey Deschanel ; ,24 octobre 2007,Les Rois de la glisse,3.2,Ash Brannon ; Chris Buck ; ,3.1
481,Philip Rosenthal ; Dan Castellaneta ; Julie Kavner ; ,25 juillet 2007,Les Simpson - le film,3.7,David Silverman ; ,3.8
482,Shôta Shimoda ; Kanon Tani ; Akira Emoto ; ,30 août 2017,Lou et l'île aux sirènes,3.6,Masaaki Yuasa ; ,3.7
483,Kevin Spacey ; Jennifer Garner ; Christopher Walken ; ,3 août 2016,Ma vie de chat,2.2,Barry Sonnenfeld ; ,2.7
484,Vincent Elbaz ; Gilles Lellouche ; Marion Cotillard ; ,7 septembre 2005,Ma vie en l'air,3.5,Rémi Bezançon ; ,3.4
485,Tom Hardy ; Charlize Theron ; ,28 septembre 2016,Mad Max 5,,George Miller ; ,
486,José Garcia ; Anthony Kavanagh ; Jean-Paul Rouve ; ,22 juin 2005,Madagascar,3.6,Eric Darnell ; Tom McGrath ; ,3.4
487,Lucas Till ; Jane Levy ; Thomas Lennon ; ,21 décembre 2016,Monster Cars,1.7,Chris Wedge ; ,2.8
488,Elizabeth Banks ; Kristen Bell ; Halle Berry ; ,19 juin 2013,My Movie Project,2.0,Steven Brill ; Peter Farrelly ; Steve Carr ; ,2.1
489,Haruka Ayase ; Masami Nagasawa ; Kaho ; ,28 octobre 2015,Notre petite soeur,3.6,Hirokazu Kore-eda ; ,4.1
490,Edouard Baer ; Sabrina Ouazani ; Audrey Tautou ; ,11 janvier 2017,Ouvert La Nuit,3.5,Edouard Baer ; ,2.5
491,Stellan Skarsgård ; Bruno Ganz ; Pål Sverre Valheim Hagen ; ,24 septembre 2014,Refroidis,3.3,Hans Petter Moland ; ,3.7
492,Vin Diesel ; Karl Urban ; Katee Sackhoff ; ,18 septembre 2013,Riddick,2.6,David Twohy ; ,2.9
493,Christian Slater ; Billy Brown (II) ; Liam McIntyre ; ,11 avril 2018,Suicide Squad: Hell To Pay,,Sam Liu ; ,
494,Ellen Page ; Allison Janney ; Tammy Blanchard ; ,29 juillet 2016,Tallulah,,Sian Heder ; ,3.8
495,Song Kang-Ho ; Hie-bong Byeon ; Hae-il Park ; ,22 novembre 2006,The Host,4.1,Joon-Ho Bong ; ,3.2
496,Song Kang-Ho ; Ok-Bin Kim ; In-hwan Park ; ,30 septembre 2009,"Thirst, ceci est mon sang",3.3,Park Chan-Wook ; ,3.3
497,Colin Farrell ; Jessica Brown Findlay ; Russell Crowe ; ,12 mars 2014,Un amour d'hiver,1.8,Akiva Goldsman ; ,2.8
498,Patrick Stewart ; James Earl Jones ; Ulrich Tukur ; ,10 octobre 2007,Un jour sur Terre,3.4,Alastair Fothergill ; Mark Linfield ; ,3.9
499,Elyas M'Barek ; Karoline Herfurth ; Katja Riemann ; ,12 novembre 2014,Un prof pas comme les autres,2.4,Bora Dagtekin ; ,3.7
500,Ewan McGregor ; Stellan Skarsgård ; Damian Lewis ; ,15 juin 2016,Un traître idéal,2.7,Susanna White ; ,2.8
501,Michael Cera ; Kat Dennings ; Alexis Dziena ; ,18 mars 2009,Une nuit à New York,3.1,Peter Sollett ; ,3.3
502,Michael Douglas ; Martin Sheen ; Charlie Sheen ; ,10 février 1988,Wall Street,,Oliver Stone ; ,3.7
503,Samuel L. Jackson ; John Heard ; Kelly Rowan ; ,20 avril 1999,187 : code meurtre,,Kevin Reynolds ; ,3.4
504,Channing Tatum ; Jonah Hill ; Peter Stormare ; ,27 août 2014,22 Jump Street,3.5,Phil Lord ; Christopher Miller ; ,3.5
505,Shirley MacLaine ; Amanda Seyfried ; Anne Heche ; ,1 décembre 2017,Adorables ennemies,,Mark Pellington ; ,2.8
506,Jason Lee ; David Cross ; Cameron Richardson ; ,19 décembre 2007,Alvin et les Chipmunks,2.2,Tim Hill ; ,2.8
507,Jason Lee ; David Cross ; Zachary Levi ; ,23 décembre 2009,Alvin et les Chipmunks 2,2.5,Betty Thomas ; ,3.0
508,Harrison Ford ; Michelle Pfeiffer ; Joe Morton ; ,13 septembre 2000,Apparences,3.0,Robert Zemeckis ; ,2.9
509,Kevin Costner ; Kathy Bates ; Susanna Thompson ; ,5 juin 2002,Apparitions,2.3,Tom Shadyac ; ,2.4
510,Katherine Heigl ; Josh Duhamel ; Josh Lucas ; ,8 décembre 2010,Bébé mode d'emploi,2.3,Greg Berlanti ; ,3.5
511,Julia Roberts ; Lily Collins ; Armie Hammer ; ,11 avril 2012,Blanche Neige,2.4,Tarsem Singh ; ,2.6
512,Jackie Chan ; Oliver Platt ; Shu Qi ; ,10 juin 2014,Chinese Zodiac,,Jackie Chan ; ,3.0
513,,/,Cobra: The Space Pirate,,Alexandre Aja ; ,3.4
514,Johnny Depp ; Amy Locane ; Susan Tyrrell ; ,1 août 1990,Cry-Baby,,John Waters ; ,3.5
515,Sophie Marceau ; Dany Boon ; Roland Giraud ; ,7 janvier 2009,De l'autre côté du lit,2.4,Pascale Pouzadoux ; ,2.3
516,Leïla Bekhti ; Karina Testa ; Samy Naceri ; ,25 juin 2008,Des poupées et des anges,2.8,Nora Hamdi ; ,3.0
517,Adrien Brody ; Marcia Gay Harden ; James Caan ; ,1 février 2012,Detachment,2.8,Tony Kaye ; ,4.0
518,Audrey Hepburn ; George Peppard ; Patricia Neal ; ,10 janvier 1962,Diamants sur canapé,4.5,Blake Edwards ; ,4.1
519,Franck Dubosc ; Emmanuelle Béart ; Gérard Depardieu ; ,2 avril 2008,Disco,2.0,Fabien Onteniente ; ,1.6
520,Dennis Hopper ; Jack Nicholson ; Peter Fonda ; ,31 décembre 1998,Easy Rider,3.7,Dennis Hopper ; ,3.8
521,Abigail Breslin ; Wes Bentley ; Logan Huffman ; ,15 avril 2015,Final Girl : La dernière proie,,Tyler Shields ; ,1.9
522,José Garcia ; Audrey Fleurot ; Lucien Jean-Baptiste ; ,30 octobre 2013,Fonzy,2.4,Isabelle Doval ; ,2.4
523,Brie Larson ; Cillian Murphy ; Armie Hammer ; ,14 juin 2017,Free Fire,2.7,Ben Wheatley ; ,2.6
524,Catherine Keener ; Jennifer Aniston ; Frances McDormand ; ,11 octobre 2006,Friends With Money,2.4,Nicole Holofcener ; ,1.6
525,Bruno Solo ; Yvan Le Bolloc'h ; Victor Quilichini ; ,24 août 2016,"Iqbal, l'enfant qui n’avait pas peur",3.8,Michel Fuzellier ; Babak Payami ; ,3.5
526,Christopher Walken ; John Lloyd Young ; Vincent Piazza ; ,18 juin 2014,Jersey Boys,3.6,Clint Eastwood ; ,3.9
527,Arnaud Jouan ; Jackee Toto ; ,14 mars 2018,Jeunesse aux cœurs ardents,2.2,Cheyenne Carron ; ,3.2
528,Jacques Villeret ; Jean-Pierre Bacri ; Pauline Lafont ; ,29 avril 1987,L'Eté en pente douce,,Gérard Krawczyk ; ,3.2
529,Griffin Gluck ; Lauren Graham ; Rob Riggle ; ,15 août 2017,"La 6ème, la pire année de ma vie",,Steve Carr ; ,3.2
530,Tarık Akan ; Halil Ergün ; Necmettin Çobanoğlu ; ,1 septembre 1982,La Permission,,Şerif Gören ; Yılmaz Güney ; ,3.6
531,Alain Guyard ; ,5 octobre 2016,La Philo vagabonde,3.7,Yohan Laffort ; ,3.9
532,Nicolas Cage ; Chad Michael Murray ; Lea Thompson ; ,21 janvier 2015,Le Chaos,,Vic Armstrong ; ,1.3
533,Fernando Rey ; Paul Frankeur ; Delphine Seyrig ; ,15 septembre 1972,Le Charme discret de la bourgeoisie,5.0,Luis Buñuel ; ,3.6
534,Jimmy Labeeu ; Sophie Mousel ; Charles Berling ; ,24 août 2016,Le Correspondant,,Jean-Michel Ben Soussan ; ,1.9
535,Colin Farrell ; Christian Bale ; Q'Orianka Kilcher ; ,15 février 2006,Le Nouveau monde,4.2,Terrence Malick ; ,3.0
536,Jim Sturgess ; Emily Barclay ; Abbie Cornish ; ,27 octobre 2010,Le Royaume de Ga'Hoole - la légende des gardiens,3.1,Zack Snyder ; ,3.8
537,Richard Gere ; Brooke Adams ; Linda Manz ; ,1 juin 1979,Les Moissons du ciel,5.0,Terrence Malick ; ,4.1
538,Adèle Haenel ; Marc Barbé ; Lola Dueñas ; ,16 mars 2016,Les Ogres,3.8,Léa Fehner ; ,3.4
539,Edouard Baer ; Caterina Murino ; Hervé Grull ; ,28 mars 2012,"Les Pirates ! Bons à rien, Mauvais en tout",4.0,Peter Lord ; Jeff Newitt ; ,3.4
540,Nathalie Marchak ; Romain Duris ; Audrey Tautou ; ,15 juin 2005,Les Poupées russes,3.8,Cédric Klapisch ; ,3.5
541,Jimmy Smits ; Marg Helgenberger ; John Ashton ; ,4 octobre 2006,Les Tommyknockers,,John Powers ; ,2.8
542,Peter Lorre ; Otto Wernicke ; Gustaf Gründgens ; ,8 avril 1932,M le Maudit,5.0,Fritz Lang ; ,4.2
543,François Cluzet ; Marianne Denicourt ; Isabelle Sadoyan ; ,23 mars 2016,Médecin De Campagne,3.7,Thomas Lilti ; ,3.8
544,Kad Merad ; Franck Dubosc ; Géraldine Nakache ; ,15 décembre 2010,Megamind,3.1,Tom McGrath ; ,3.5
545,María Valverde ; Fabrizia Sacchi ; Geraldine Chaplin ; ,20 septembre 2006,Melissa P.,1.8,Luca Guadagnino ; ,2.2
546,Jean Dujardin ; Cécile de France ; Tim Roth ; ,27 février 2013,Möbius,3.3,Eric Rochant ; ,2.8
547,Bruce Lee ; John Saxon ; Jim Kelly ; ,3 septembre 1999,Opération dragon,,Robert Clouse ; ,3.6
548,Isabelle Carré ; Stéphane De Groodt ; Alex Lutz ; ,20 janvier 2016,Paris-Willouby,2.3,Quentin Reynaud ; Arthur Delaire ; ,2.6
549,Maggie Smith ; Tom Courtenay ; Billy Connolly ; ,3 avril 2013,Quartet,3.6,Dustin Hoffman ; ,3.8
550,Brandon Lee ; Powers Boothe ; Nick Mancuso ; ,24 janvier 2001,Rapid Fire,,Dwight H. Little ; ,2.9
551,Paule Emanuele ; Jacques Deschamps ; Janine Fornet ; ,25 novembre 1981,Rox et Rouky,,Richard Rich ; Ted Berman ; Art Stevens ; ,3.6
552,Jason Schwartzman ; Bill Murray ; Olivia Williams ; ,17 novembre 1999,Rushmore,3.6,Wes Anderson ; ,3.7
553,Kyung-Gu Sol ; Si-wan Yim ; Kim Hie-won ; ,28 juin 2017,Sans pitié,2.9,Sung-hyun Byun ; ,3.9
554,Chris Evans ; Chyler Leigh ; Jaime Pressly ; ,29 mai 2002,Sex academy,3.0,Joel Gallen ; ,2.0
555,Halle Berry ; Abigail Breslin ; Morris Chestnut ; ,29 mai 2013,The Call,2.6,Brad Anderson ; ,3.7
556,Pierce Brosnan ; Olga Kurylenko ; Luke Bracey ; ,29 octobre 2014,The November Man,2.7,Roger Donaldson ; ,3.0
557,Chris Pine ; Kevin Costner ; Keira Knightley ; ,29 janvier 2014,The Ryan Initiative,3.1,Kenneth Branagh ; ,2.9
558,Martina Stoessel ; Jorge Blanco ; Adrián Salzedo ; ,4 mai 2016,TINI – La nouvelle vie de Violetta,2.4,Juan Pablo Buscarini ; ,3.7
559,Vincent Macaigne ; Solène Rigot ; Bernard Ménez ; ,29 janvier 2014,Tonnerre,3.5,Guillaume Brac ; ,3.3
560,Guillaume Gallienne ; Vahina Giocante ; Isild Le Besco ; ,11 octobre 2006,U,4.3,Serge Elissalde ; ,2.9
561,Michael Jai White ; Scott Adkins ; Ben Cross ; ,18 mars 2017,Un seul deviendra invincible 2 - Dernier round,,Isaac Florentine ; ,3.8
562,Scott Adkins ; Mykel Shannon Jenkins ; Mark Ivanir ; ,23 novembre 2010,Un seul deviendra invincible 3,,Isaac Florentine ; ,4.0
563,Winona Ryder ; Elisabeth Moss ; Angelina Jolie ; ,29 mars 2000,Une vie volée,3.0,James Mangold ; ,3.6
564,John Travolta ; Miley Cyrus ; Susie Essman ; ,4 février 2009,"Volt, star malgré lui",3.9,Byron Howard ; Chris Williams (II) ; ,3.5
565,Cate Blanchett ; ,4 mai 2017,Voyage of Time : Au fil de la vie,3.3,Terrence Malick ; ,3.0
566,Emma Roberts ; Lexi Ainsworth ; Juno Temple ; ,24 février 2009,Wild Child,,Nick Moore ; ,3.6
567,Nesta Cooper ; Kate Walsh ; Anne Winters ; ,8 septembre 2017,#REALITYHIGH,,Fernando Lebrija ; ,3.0
568,Denzel Washington ; Mark Wahlberg ; Paula Patton ; ,25 septembre 2013,2 Guns,2.1,Baltasar Kormákur ; ,3.4
569,Liam Hemsworth ; Teresa Palmer ; Aimee Teegarden ; ,30 mai 2016,Amour et honneur,,Danny Mooney ; ,2.8
570,Mickey Rourke ; Robert De Niro ; Lisa Bonet ; ,8 avril 1987,Angel Heart,,Alan Parker ; ,3.8
571,Adrian Titieni ; Maria-Victoria Dragus ; Lia Bugnar ; ,7 décembre 2016,Baccalauréat,3.9,Cristian Mungiu ; ,3.4
572,Robert Pattinson ; Uma Thurman ; Kristin Scott Thomas ; ,27 juin 2012,Bel Ami,1.8,Declan Donnellan ; Nick Ormerod ; ,2.6
573,Antony Starr ; Anthony Hopkins ; Diane Ladd ; ,22 mars 2006,Burt Munro,3.1,Roger Donaldson ; ,3.4
574,Anton Yelchin ; Robert Downey Jr. ; Hope Davis ; ,28 août 2009,Charlie Bartlett,,Jon Poll ; ,3.4
575,,13 décembre 2017,Enseignez à vivre! - Edgar Morin et l'éducation innovante,3.0,Abraham Segal ; ,3.3
576,Keanu Reeves ; Sandra Bullock ; Christopher Plummer ; ,26 juillet 2006,Entre deux rives,2.2,Alejandro Agresti ; ,3.3
577,Tom Cruise ; Brad Pitt ; Stephen Rea ; ,21 décembre 1994,Entretien avec un vampire,3.2,Neil Jordan ; ,4.0
578,Jemma Dallender ; Yavor Baharov ; Joe Absolom ; ,/,I Spit on Your Grave 2,,Steven R. Monroe ; ,3.3
579,Darren Boyd ; Boo Jackson ; Sharon Horgan ; ,29 novembre 2006,Imagine Me and You,2.4,Ol Parker ; ,3.5
580,,5 décembre 2012,"Koyaanisqatsi, la prophétie",,Godfrey Reggio ; ,4.2
581,Manu Payet ; Marie Gillain ; Pierre Arditi ; ,15 juin 2011,Kung Fu Panda 2,3.4,Jennifer Yuh Nelson ; ,3.9
582,Hafsia Herzi ; Céline Sallette ; Jasmine Trinca ; ,21 septembre 2011,L'Apollonide - souvenirs de la maison close,3.6,Bertrand Bonello ; ,3.2
583,Gaspard Proust ; Audrey Fleurot ; Anamaria Vartolomei ; ,15 juin 2016,L'Idéal,2.6,Frédéric Beigbeder ; ,2.2
584,Jerome Besson ; Clara Morgane ; Gaël Sesboue ; ,/,La Dernière fille,,Benjamin Beaulieu ; ,3.0
585,Ben Stiller ; Robin Williams ; Owen Wilson ; ,4 février 2015,La Nuit au musée : Le Secret des Pharaons,2.8,Shawn Levy ; ,3.3
586,Michel Piccoli ; Anouk Grinberg ; Annie Girardot ; ,3 décembre 2003,La prophétie des grenouilles,4.3,Jacques-Rémy Girerd ; ,3.2
587,Peter O'Toole ; Alec Guinness ; Omar Sharif ; ,15 mars 1963,Lawrence d'Arabie,4.4,David Lean ; ,4.1
588,Brigitte Bardot ; Michel Piccoli ; Fritz Lang ; ,27 décembre 1963,Le Mépris,,Jean-Luc Godard ; ,3.6
589,Yves Montand ; Charles Vanel ; Peter van Eyck ; ,22 avril 1953,Le Salaire de la Peur,,Henri-Georges Clouzot ; ,4.1
590,Ben Stiller ; Michelle Monaghan ; Malin Åkerman ; ,28 novembre 2007,Les Femmes de ses rêves,3.3,Peter Farrelly ; Bobby Farrelly ; ,2.5
591,Kate Winslet ; Matthias Schoenaerts ; Alan Rickman ; ,6 mai 2015,Les Jardins du Roi,2.6,Alan Rickman ; ,3.4
592,Gérard Hernandez ; Coeur de pirate ; Lorànt Deutsch ; ,3 août 2011,Les Schtroumpfs,2.6,Raja Gosnell ; ,2.9
593,Ethan Hawke ; Vincent Spano ; Josh Hamilton ; ,21 avril 1993,Les Survivants,,Frank Marshall ; ,3.5
594,Miley Cyrus ; Demi Moore ; Ashley Greene ; ,12 septembre 2012,LOL USA,1.5,Lisa Azuelos ; ,2.2
595,Jim Carrey ; Carla Gugino ; Ophelia Lovibond ; ,20 juillet 2011,M. Popper et ses pingouins,2.5,Mark Waters ; ,3.1
596,Drew Barrymore ; Toni Collette ; Paddy Considine ; ,15 juin 2016,Ma Meilleure Amie,2.8,Catherine Hardwicke ; ,4.0
597,Robert De Niro ; Harvey Keitel ; David Proval ; ,12 mai 1976,Mean Streets,,Martin Scorsese ; ,3.8
598,Tyrin Turner ; Larenz Tate ; Jada Pinkett Smith ; ,5 janvier 1994,Menace II Society,,Allen Hughes ; Albert Hughes ; ,3.9
599,Matthew McConaughey ; Ken Watanabe ; Naomi Watts ; ,27 avril 2016,Nos souvenirs,1.8,Gus Van Sant ; ,2.9
600,Matt Damon ; Scarlett Johansson ; Thomas Haden Church ; ,18 avril 2012,Nouveau Départ,3.0,Cameron Crowe ; ,3.8
601,George Clooney ; Brad Pitt ; Matt Damon ; ,15 décembre 2004,Ocean's Twelve,3.8,Steven Soderbergh ; ,3.2
602,,12 avril 2017,Paris est une fête - un film en 18 vagues,2.9,Sylvain George ; ,3.0
603,Gabourey Sidibe ; Mo'Nique ; Paula Patton ; ,3 mars 2010,Precious,3.4,Lee Daniels ; ,3.9
604,Nicole Kidman ; Matt Dillon ; Casey Affleck ; ,6 décembre 1995,Prête à tout,,Gus Van Sant ; ,2.8
605,Anne Charrier ; Alika Del Sol ; Jules Houplain ; ,/,Prêtes à tout,,Thierry Petit ; ,3.6
606,Tobey Maguire ; Jeff Bridges ; Chris Cooper ; ,8 octobre 2003,"Pur Sang, la légende de Seabiscuit",2.8,Gary Ross ; ,3.2
607,Nicolas Cage ; Laura Dern ; Willem Dafoe ; ,24 septembre 1990,Sailor et Lula,4.0,David Lynch ; ,3.7
608,Erik von Detten ; Tony Denman ; Daniel Farber ; ,19 juillet 2006,"Sexe, Lycée et Vidéo",4.0,David M. Evans ; ,1.9
609,Elizabeth Taylor ; Montgomery Clift ; Katharine Hepburn ; ,23 mars 1960,Soudain l'été dernier,,Joseph L. Mankiewicz ; ,3.6
610,Antonio Banderas ; Alexa PenaVega ; Carla Gugino ; ,18 juillet 2001,Spy Kids,3.4,Robert Rodriguez ; ,1.8
611,Nijirô Murakami ; Jun Yoshinaga ; Miyuki Matsuda ; ,1 octobre 2014,Still the Water,3.4,Naomi Kawase ; ,3.6
612,Garrett Hedlund ; Sam Riley ; Kristen Stewart ; ,23 mai 2012,Sur la route,3.0,Walter Salles ; ,2.9
613,Woody Allen ; Alec Baldwin ; Roberto Benigni ; ,4 juillet 2012,To Rome with Love,2.5,Woody Allen ; ,2.8
614,Naomi Vekinis ; Jay Benedict ; Michael Zelniker ; ,6 janvier 2010,Tremblement de Terre,,Tibor Takacs ; ,2.8
615,Lola Creton ; Sebastian Urzendowsky ; Magne Havard Brekke ; ,6 juillet 2011,Un amour de jeunesse,3.8,Mia Hansen-Løve ; ,2.6
616,Clint Eastwood ; Amy Adams ; Justin Timberlake ; ,21 novembre 2012,Une nouvelle chance,2.6,Robert Lorenz ; ,3.5
617,Mark Wahlberg ; Will Ferrell ; Samuel L. Jackson ; ,27 octobre 2010,Very Bad Cops,3.3,Adam McKay ; ,2.5
618,Naomi Watts ; Antonio Banderas ; Josh Brolin ; ,6 octobre 2010,Vous allez rencontrer un bel et sombre inconnu,3.5,Woody Allen ; ,2.6
619,Mike Myers ; Dana Carvey ; Rob Lowe ; ,28 octobre 1992,Wayne's World,1.5,Penelope Spheeris ; ,3.3
620,Yves Montand ; Jean-Louis Trintignant ; Irène Papas ; ,26 février 1969,Z,,Costa-Gavras ; ,3.9
621,Jack O'Connell ; Paul Anderson (XVIII) ; Sam Reid ; ,5 novembre 2014,'71,3.9,Yann Demange ; ,3.9
622,Manuela Velasco ; Paco Manzanedo ; Héctor Colomé ; ,12 novembre 2014,[REC] 4,1.6,Jaume Balagueró ; ,2.0
623,Anaïs Demoustier ; Félix Moati ; Sophie Verbeeck ; ,25 mars 2015,A trois on y va,3.9,Jérôme Bonnell ; ,3.0
624,Adam Sandler ; Drew Barrymore ; Rob Schneider ; ,30 juin 2004,Amour et amnésie,2.9,Peter Segal ; ,3.3
625,Melissa McCarthy ; Jason Bateman ; Amanda Peet ; ,12 juin 2013,Arnaque à la carte,1.9,Seth Gordon ; ,2.5
626,Zhao Tao ; Yi Zhang ; Jing Dong Liang ; ,23 décembre 2015,Au-delà des montagnes,3.9,Zhang-ke Jia ; ,3.9
627,James Cromwell ; Magda Szubanski ; Zoe Burton ; ,21 février 1996,"Babe, le cochon devenu berger",,Chris Noonan ; ,2.4
628,Antoine Gouy ; Michel Gohou ; Digbeu Cravate ; ,12 avril 2017,Bienvenue au Gondwana,2.4,Mamane ; ,2.7
629,Macon Blair ; Devin Ratray ; Amy Hargreaves ; ,9 juillet 2014,Blue Ruin,4.0,Jeremy Saulnier ; ,3.4
630,Robert Kerman ; Francesca Ciardi ; Perry Pirkanen ; ,22 avril 1981,Cannibal Holocaust,2.0,Ruggero Deodato ; ,2.1
631,Vincent Lacoste ; Nader Boussandel ; Shue Tien ; ,14 décembre 2011,De l'huile sur le feu,1.5,Nicolas Benamou ; ,2.3
632,Kevin Bacon ; Aisha Tyler ; Kelly Preston ; ,16 janvier 2008,Death Sentence,2.6,James Wan ; ,3.5
633,Nicole Kidman ; Paul Bettany ; Patricia Clarkson ; ,21 mai 2003,Dogville,4.0,Lars von Trier ; ,3.6
634,Rebecca Romijn ; Antonio Banderas ; Peter Coyote ; ,30 avril 2002,Femme Fatale,3.1,Brian De Palma ; ,1.9
635,James Stewart ; Grace Kelly ; Wendell Corey ; ,25 avril 1955,Fenêtre sur cour,3.9,Alfred Hitchcock ; ,4.3
636,Jennifer Beals ; Michael Nouri ; Belinda Bauer ; ,14 septembre 1983,Flashdance,,Adrian Lyne ; ,2.8
637,Jean-Claude Van Damme ; Harrison Page ; Ashley Johnson ; ,5 avril 2000,Full contact,,Sheldon Lettich ; ,2.5
638,Johnny Depp ; Leonardo DiCaprio ; Juliette Lewis ; ,6 avril 1994,Gilbert Grape,3.3,Lasse Hallström ; ,3.9
639,Shabnam Akhlaghi ; Zahra Bakhtiari ; Shirin Akhlaghi ; ,7 mars 2018,Hair,,Mahmoud Ghaffari ; ,2.9
640,James Coburn ; Rod Steiger ; Romolo Valli ; ,29 mars 1972,Il était une fois la révolution,4.3,Sergio Leone ; ,4.2
641,Uma Thurman ; David Carradine ; Michael Madsen ; ,17 mai 2004,Kill Bill: Volume 2,4.4,Quentin Tarantino ; ,4.1
642,Geneviève Doang ; Gô Ayano ; Aaron Paul ; ,29 septembre 2016,Kingsglaive: Final Fantasy XV,,Takeshi Nozue ; ,4.0
643,Ray Romano ; John Leguizamo ; Denis Leary ; ,3 juillet 2009,L'Âge de glace 3 - Le Temps des dinosaures,3.6,Carlos Saldanha ; Mike Thurmeier ; ,3.8
644,Mel Gibson ; Danny Glover ; Joe Pesci ; ,2 août 1989,L'Arme fatale 2,,Richard Donner ; ,3.7
645,Johnny Hallyday ; Jean Rochefort ; Charlie Nelson ; ,2 octobre 2002,L'homme du train,4.0,Patrice Leconte ; ,3.2
646,Nicolas Bedos ; Michaël Cohen ; Camille Chamoux ; ,9 novembre 2016,L'Invitation,2.8,Michaël Cohen ; ,2.6
647,Aiden Longworth ; Jamie Dornan ; Sarah Gadon ; ,16 mars 2017,La 9ème vie de Louis Drax,,Alexandre Aja ; ,3.4
648,Gad Elmaleh ; Daniel Auteuil ; Alice Taglioni ; ,29 mars 2006,La doublure,2.4,Francis Veber ; ,2.8
649,Merab Ninidze ; Zsombor Jéger ; György Cserhalmi ; ,22 novembre 2017,La Lune de Jupiter,2.8,Kornél Mundruczó ; ,3.3
650,Emmanuelle Seigner ; Mathieu Amalric ; ,13 novembre 2013,La Vénus à la fourrure,4.1,Roman Polanski ; ,3.9
651,Robert Russell ; Michael Lombardi ; Lee Ingleby ; ,26 janvier 2016,Last Knights,,Kazuaki Kiriya ; ,3.0
652,Stéphane Audran ; Jean Yanne ; Antonio Passalia ; ,27 février 1970,Le Boucher,,Claude Chabrol ; ,3.5
653,Pierre Deladonchamps ; Gabriel Arcand ; Catherine de Léan ; ,31 août 2016,Le Fils de Jean,3.5,Philippe Lioret ; ,4.1
654,Tom Costello Jr. ; Scott Mechlowicz ; Nick Nolte ; ,26 juin 2007,Le Guerrier Pacifique,,Victor Salva ; Shalimar Reodica ; ,3.8
655,James Purefoy ; Paul Giamatti ; Kate Mara ; ,20 juillet 2011,Le Sang des Templiers,,Jonathan English ; ,2.7
656,Monia Chokri ; Niels Schneider ; Xavier Dolan ; ,29 septembre 2010,Les Amours Imaginaires,3.5,Xavier Dolan ; ,3.8
657,Veerle Baetens ; Jeroen Perceval ; Kevin Janssens ; ,13 avril 2016,Les Ardennes,3.8,Robin Pront ; ,3.7
658,Quvenzhané Wallis ; Dwight Henry ; Levy Easterly ; ,12 décembre 2012,Les Bêtes du sud sauvage,4.1,Benh Zeitlin ; ,3.9
659,Robert De Niro ; Cuba Gooding Jr. ; Charlize Theron ; ,2 mai 2001,Les Chemins de la dignité,2.4,George Tillman Jr. ; ,3.6
660,Timothy Dalton ; Willem Dafoe ; Mariska Hargitay ; ,4 avril 2007,Les Contes de Terremer,3.4,Goro Miyazaki ; ,3.3
