,actors,date,genres,movie,press_rating,producers,spectators_rating
502,Cynthia Kirchner ; Doug Haley ; Zack Pearlman ; ,17 mai 2016,Science fiction ; Comédie ; ,Hot Bot,,Michael Polish ; ,2.0
503,Emile Hirsch ; Demetri Martin ; Liev Schreiber ; ,23 septembre 2009,Comédie dramatique ; ,Hôtel Woodstock,3.7,Ang Lee ; ,3.2
504,,12 septembre 2015,Documentaire ; ,Human,2.9,Yann Arthus-Bertrand ; ,4.1
505,Koki Maeda ; Ohshirô Maeda ; Ryôga Hayashi ; ,11 avril 2012,Drame ; Comédie ; ,I Wish,3.8,Hirokazu Kore-eda ; ,4.0
506,Sean Astin ; Bruce Campbell ; Stacy Keach ; ,1 décembre 2004,Action ; ,Icebreaker,,David Giancola ; ,3.0
507,Kevin Costner ; Ivana Baquero ; Samantha Mathis ; ,11 juillet 2011,Drame ; Epouvante-horreur ; Thriller ; ,Instinct de survie,,Luiso Berdejo ; ,2.3
508,Henning Baum ; Natalia Wörner ; Dennenesch Zoudé ; ,21 mars 2016,Drame ; Aventure ; Historique ; ,Iron Fist,,Carlo Rola ; ,3.1
509,Anna Mouglalis ; Edouard Baer ; Jean Rochefort ; ,26 mars 2008,Comédie dramatique ; Policier ; ,J'ai toujours rêvé d'être un gangster,3.0,Samuel Benchetrit ; ,3.5
510,Josh Kelly ; Stephen Lang ; Cassie Layton ; ,30 septembre 2014,Action ; Guerre ; ,Jarhead 2,,Don Michael Paul ; ,2.4
511,Céline Sallette ; Anne Benoit ; Elyes Aguis ; ,6 janvier 2016,Drame ; ,Je vous souhaite d'être follement aimée,3.0,Ounie Lecomte ; ,3.2
512,Megan Fox ; Glenne Headly ; Alison Pill ; ,3 août 2005,Comédie ; Famille ; Musical ; ,Journal intime d'une future star,,Sara Sugarman ; ,2.4
513,Sylvester Stallone ; Armand Assante ; Max von Sydow ; ,23 août 1995,Science fiction ; Action ; ,Judge Dredd,1.6,Danny Cannon ; ,2.3
514,Sam Worthington ; Jeffrey Dean Morgan ; Chloë Grace Moretz ; ,28 décembre 2011,Thriller ; Policier ; Drame ; ,Killing Fields,2.6,Ami Canaan Mann ; ,2.6
515,Dustin Hoffman ; Meryl Streep ; Justin Henry ; ,7 février 1980,Drame ; ,Kramer contre Kramer,,Robert Benton ; ,3.8
516,Richard Gere ; Don Cheadle ; Ethan Hawke ; ,5 mai 2010,Policier ; Thriller ; Drame ; ,L'Elite de Brooklyn,3.6,Antoine Fuqua ; ,3.2
517,Sophie Marceau ; Vincent Lindon ; Elisabeth Vitali ; ,5 octobre 1988,Comédie ; Romance ; ,L'Etudiante,,Claude Pinoteau ; ,2.5
518,Mathieu Amalric ; Stéphane Terpereau ; Ludmila Ruoso ; ,19 septembre 2007,Drame ; ,L'Histoire de Richard O.,2.7,Damien Odoul ; ,2.3
519,Johnny Hallyday ; Jean Rochefort ; Charlie Nelson ; ,2 octobre 2002,Drame ; Thriller ; ,L'homme du train,4.0,Patrice Leconte ; ,3.2
520,John Wayne ; James Stewart ; Lee Marvin ; ,3 octobre 1962,Western ; ,L'Homme qui tua Liberty Valance,4.9,John Ford ; ,4.1
521,Gérard Jugnot ; Alice Taglioni ; Jean-Paul Rouve ; ,31 janvier 2007,Aventure ; Comédie ; ,L'Île aux trésors,1.4,Alain Berbérian ; ,1.1
522,Julie Delarme ; Pierre Arditi ; Evelyne Bouix ; ,17 janvier 2017,Drame ; Guerre ; ,L'Ile bleue,,Nadine Trintignant ; ,2.8
523,Jonathan Lambert ; Pauline Lefevre ; Cyril Lignac ; ,5 février 2014,Animation ; Comédie ; Famille ; ,L'île des Miam-nimaux : Tempête de boulettes géantes 2,2.9,Cody Cameron ; Kris Pearn ; ,3.5
524,Henry Fonda ; Robert Shaw ; Robert Ryan ; ,4 mai 2005,Guerre ; Action ; Drame ; ,La Bataille des Ardennes,,Ken Annakin ; ,3.5
525,Sirpa Lane ; Marcel Dalio ; Elisabeth Kaza ; ,20 août 1975,Drame ; Fantastique ; Epouvante-horreur ; ,La bête,,Walerian Borowczyk ; ,2.9
526,Isabelle Huppert ; Sandrine Bonnaire ; Jacqueline Bisset ; ,30 août 1995,Drame ; ,La cérémonie,,Claude Chabrol ; ,3.5
527,Jérémie Renier ; Audrey Fleurot ; Mélusine Mayance ; ,9 octobre 2013,Thriller ; ,La Confrérie des larmes,1.9,Jean-Baptiste Andrea ; ,3.4
528,Cary Grant ; Grace Kelly ; Jessie Royce Landis ; ,23 décembre 1955,Policier ; ,La Main au collet,5.0,Alfred Hitchcock ; ,3.7
529,Olivier Gourmet ; Tewfik Jallab ; Vincent Rottiers ; ,27 novembre 2013,Drame ; ,La Marche,3.4,Nabil Ben Yadir ; ,2.6
530,Michel Piccoli ; Romy Schneider ; Helmut Griem ; ,14 avril 1982,Drame ; ,La Passante du Sans-Souci,,Jacques Rouffio ; ,3.6
531,Benoît Poelvoorde ; Roschdy Zem ; Chiara Mastroianni ; ,7 janvier 2015,Comédie dramatique ; ,La Rançon de la Gloire,2.6,Xavier Beauvois ; ,2.3
532,Jim Caviezel ; Guy Pearce ; Dagmara Dominczyk ; ,17 avril 2002,Aventure ; Thriller ; ,La Vengeance de Monte Cristo,2.8,Kevin Reynolds ; ,3.0
533,Daniel Giménez Cacho ; Maribel Verdú ; Carlos Bardem ; ,26 mars 2008,Drame ; ,"La Zona, propriété privée",3.7,Rodrigo Plá ; ,3.5
534,Woody Harrelson ; Courtney Love ; Edward Norton ; ,19 février 1997,Comédie dramatique ; Biopic ; ,Larry Flynt,,Milos Forman ; ,3.5
535,Bernard Campan ; Gérard Darmon ; Jean-Pierre Darroussin ; ,24 octobre 2007,Comédie dramatique ; ,Le Coeur des hommes 2,2.5,Marc Esposito ; ,3.0
536,Charlie Cox ; Tony Curran ; Mackenzie Crook ; ,26 juin 2017,Epouvante-horreur ; Comédie ; ,Le Dîner des vampires,,Jason Flemyng ; ,2.0
537,Coluche ; Roland Giraud ; Josiane Balasko ; ,28 octobre 1981,Comédie dramatique ; ,Le Maître d'école,,Claude Berri ; ,2.9
538,Jean Gabin ; Dany Carrel ; André Pousse ; ,14 mars 1968,Policier ; ,Le Pacha,,Georges Lautner ; ,3.8
539,Burt Lancaster ; Janet Landgard ; Janice Rule ; ,18 septembre 1968,Drame ; ,Le Plongeon,4.6,Frank Perry ; Sydney Pollack ; ,4.0
540,Destin Lenord ; Lorànt Deutsch ; Roschdy Zem ; ,27 mars 2002,Comédie ; ,Le Raid,2.2,Djamel Bensalah ; ,1.3
541,Isabelle Carré ; Louis-Ronan Choisy ; Pierre Louis-Calixte ; ,27 janvier 2010,Comédie dramatique ; ,Le Refuge,3.1,François Ozon ; ,2.8
542,Colin Farrell ; Ewan McGregor ; Tom Wilkinson ; ,31 octobre 2007,Policier ; Comédie dramatique ; ,Le Rêve de Cassandre,2.9,Woody Allen ; ,3.3
543,François Berléand ; Thierry Lhermitte ; Virginie Efira ; ,6 janvier 2010,Comédie ; ,Le Siffleur,2.3,Philippe Lefebvre ; ,1.8
544,John Gavin ; Liselotte Pulver ; Jock Mahoney ; ,16 janvier 1959,Drame ; Guerre ; ,Le Temps d'aimer et le temps de mourir,4.7,Douglas Sirk ; ,4.2
545,Óscar Jaenada ; Silvia Abascal ; Rodolfo Sancho ; ,22 janvier 2010,Epouvante-horreur ; Thriller ; ,Le Territoire des ombres : Le secret des Valdemar,,José Luis Alemán ; ,2.6
546,Gary Cooper ; Thomas Mitchell ; Lloyd Bridges ; ,26 juin 1998,Western ; Drame ; ,Le Train sifflera trois fois,3.5,Fred Zinnemann ; ,3.9
547,Florian David Fitz ; Lilith Stangenberg ; Horst Kotterba ; ,18 novembre 2015,Thriller ; ,Les amitiés invisibles,2.9,Christoph Hochhäusler ; ,2.6
548,François Cluzet ; Guillaume Depardieu ; Judith Henry ; ,20 décembre 1995,Comédie ; ,Les Apprentis,,Pierre Salvadori ; ,3.3
549,Charlotte De Turckheim ; Jacques Weber ; Vincent Desagnat ; ,20 septembre 2006,Comédie ; ,Les Aristos,1.5,Charlotte De Turckheim ; ,1.4
550,Katherine Waterston ; John Leguizamo ; Cynthia Nixon ; ,2 décembre 2010,Drame ; ,Les Babysitters,,David Ross ; ,2.4
551,Nader Boussandel ; Mourade Zeguendi ; Jan Decleir ; ,20 janvier 2010,Comédie ; ,Les Barons,3.5,Nabil Ben Yadir ; ,2.6
552,Julien Beramis ; Marine Griset ; Michel Elias ; ,20 juillet 2011,Animation ; ,Les Contes de la nuit,3.7,Michel Ocelot ; ,3.6
553,Patrick Mille ; Julie Fournier ; Frédérique Bel ; ,6 août 2008,Comédie ; Fantastique ; ,Les Dents de la nuit,2.7,Vincent Lobelle ; Stephen Cafiero ; ,2.1
554,Raphaël Descraques ; Marsu Lacroix ; Julien Josselin ; ,/,Comédie ; Fantastique ; ,Les Dissociés - Un film SURICATE,,Raphaël Descraques ; Julien Josselin ; Vincent Tirel ; ,4.3
555,Cary Grant ; Ingrid Bergman ; Claude Rains ; ,19 mars 1948,Policier ; Romance ; Thriller ; ,Les Enchaînés,5.0,Alfred Hitchcock ; ,4.1
556,Frédéric Cerdal ; Marjolaine Poulain ; Fily Keita ; ,25 juin 2003,Animation ; ,Les Enfants de la pluie,3.0,Philippe Leclerc ; ,3.4
557,Patricia Wettig ; Dean Stockwell ; David Morse ; ,23 octobre 2007,Fantastique ; Epouvante-horreur ; Drame ; ,Les Langoliers,,Tom Holland (II) ; ,3.5
558,Jean Gabin ; Danièle Delorme ; Bernard Blier ; ,24 septembre 1999,Drame ; ,Les Miserables,,Jean-Paul Le Chanois ; ,3.5
559,,5 avril 2017,Animation ; ,Les P'tits explorateurs,3.8,Mercedes Marro ; Sylwia Szkiladz ; Aline Quertain ; ,3.5
560,Catherine Deneuve ; David Bowie ; Susan Sarandon ; ,13 juillet 1983,Epouvante-horreur ; Drame ; Thriller ; ,Les Prédateurs,5.0,Tony Scott ; ,3.6
561,Benoît Poelvoorde ; Karin Viard ; Vincent Elbaz ; ,12 mars 1997,Comédie ; ,Les Randonneurs,3.4,Philippe Harel ; ,2.2
562,Elena Anaya ; ,27 janvier 2016,Documentaire ; ,Les Saisons,3.7,Jacques Perrin ; Jacques Cluzaud ; ,3.8
563,Régis Laspalès ; Philippe Chevallier ; Alice Evans ; ,25 septembre 2002,Comédie ; ,Ma femme... s'appelle Maurice,2.2,Jean-Marie Poiré ; ,1.5
564,Jean Dujardin ; Mathilde Seigner ; Antoine Duléry ; ,21 avril 2004,Comédie ; ,Mariages !,2.4,Valérie Guignabodet ; ,2.2
565,Daniel Auteuil ; Raphaël Personnaz ; Jean-Pierre Darroussin ; ,10 juillet 2013,Comédie dramatique ; ,Marius,3.3,Daniel Auteuil ; ,3.8
566,Jean-Pierre Léaud ; Chantal Goya ; Marlène Jobert ; ,22 mars 1966,Comédie dramatique ; Romance ; ,Masculin Féminin,4.8,Jean-Luc Godard ; ,3.9
567,Josiane Balasko ; Gérard Jugnot ; Clovis Cornillac ; ,12 décembre 2012,Comédie ; ,Mes Héros,2.4,Eric Besnard ; ,3.2
568,Bradley Cooper ; Vinnie Jones ; Brooke Shields ; ,29 juillet 2009,Epouvante-horreur ; Action ; Thriller ; ,Midnight Meat Train,3.4,Ryûhei Kitamura ; ,2.8
569,Arthur Dupont ; Guillaume Gouix ; Jean-Paul Bonnaire ; ,29 août 2012,Comédie ; Drame ; ,Mobile Home,3.5,François Pirot ; ,3.1
570,Robert Badinter ; Ladislas de Hoyos ; Kevin Macdonald ; ,7 novembre 2007,Documentaire ; ,Mon meilleur ennemi,3.5,Kevin Macdonald ; ,3.7
571,Bjorn Andresen ; Dirk Bogarde ; Silvana Mangano ; ,5 juillet 2004,Drame ; ,Mort à Venise,,Luchino Visconti ; ,3.6
572,Sharon Stone ; Leonardo DiCaprio ; Gene Hackman ; ,21 juin 1995,Western ; Aventure ; Action ; ,Mort ou vif,2.2,Sam Raimi ; ,3.0
573,Tom Cruise ; Raymond J. Barry ; Caroline Kava ; ,21 février 1990,Drame ; Guerre ; ,Né un 4 juillet,,Oliver Stone ; ,3.5
574,Michael Jai White ; Alex Meraz ; Dean Geyer ; ,21 septembre 2011,Action ; ,Never Back Down 2,,Michael Jai White ; ,3.1
575,Daisy Keeping ; David Brandon ; Joy Tanner ; ,15 décembre 2017,Drame ; Thriller ; ,Neverlake,,,2.8
576,Ximun Fuchs ; Hélène Hervé ; Fafiole Palassio ; ,31 janvier 2018,Drame ; ,Non,2.4,Eñaut Castagnet ; Ximun Fuchs ; ,3.4
577,Barbra Streisand ; Robert Redford ; Bradford Dillman ; ,/,Drame ; Romance ; ,Nos plus belles années,,Sydney Pollack ; ,3.7
578,Takeshi Kitano ; Jun Kunimura ; Ryô Kase ; ,24 novembre 2010,Drame ; Thriller ; Action ; ,Outrage,2.6,Takeshi Kitano ; ,3.2
579,Gabriel Nevins ; Daniel Liu ; Jake Miller ; ,24 octobre 2007,Drame ; ,Paranoid Park,4.1,Gus Van Sant ; ,3.3
580,Bubba Smith ; David Graf ; Michael Winslow ; ,18 mai 2004,Comédie ; ,Police Academy 5 : Débarquement à Miami Beach,,Alan Myerson ; ,2.1
581,Jackie Chan ; Liu Ye ; Jing Tian ; ,16 janvier 2017,Action ; Thriller ; Policier ; ,Police Story : Lockdown,,Ding Sheng ; ,2.9
582,Mary Steenburgen ; Sean Patrick Flanery ; Lance Henriksen ; ,19 juin 1996,Fantastique ; Drame ; ,Powder,,Victor Salva ; ,3.4
583,Shane Carruth ; David Sullivan ; Casey Gooden ; ,21 février 2007,Thriller ; Science fiction ; ,Primer,3.0,Shane Carruth ; ,2.8
584,Sylvester Stallone ; Richard Crenna ; Marc de Jonge ; ,16 octobre 1988,Action ; Aventure ; ,Rambo III,,Peter MacDonald ; ,2.3
585,Henry Hopper ; Mia Wasikowska ; Ryô Kase ; ,21 septembre 2011,Drame ; ,Restless,3.4,Gus Van Sant ; ,3.9
586,Kevin Costner ; Anthony Quinn ; Madeleine Stowe ; ,3 juillet 1991,Thriller ; Drame ; Romance ; ,Revenge,,Tony Scott ; ,3.5
587,Sylvester Stallone ; Talia Shire ; Burt Young ; ,6 février 1980,Action ; Drame ; ,Rocky II,,Sylvester Stallone ; ,3.4
588,Pierfrancesco Favino ; Anna Mouglalis ; Kim Rossi Stuart ; ,22 mars 2006,Policier ; Drame ; ,Romanzo criminale,3.9,Michele Placido ; ,3.8
589,José Garcia ; Vincent Cassel ; Sergio Peris-Mencheta ; ,10 octobre 2007,Comédie ; Fantastique ; ,Sa Majesté Minor,2.1,Jean-Jacques Annaud ; ,1.4
590,Harrison Ford ; Julia Ormond ; Greg Kinnear ; ,7 février 1996,Comédie ; Romance ; ,Sabrina,,Sydney Pollack ; ,2.8
591,Benoît Magimel ; François-Xavier Demaison ; Julie Gayet ; ,10 mars 2010,Thriller ; ,Sans laisser de traces,2.6,Grégoire Vigneron ; ,3.0
592,Simon Baker ; Winona Ryder ; Julie Bowen ; ,14 septembre 2011,Comédie ; Romance ; ,Sex and Death 101,,Daniel Waters ; ,2.3
593,Jean-Claude Van Damme ; Joe Flanigan ; Bianca Bree ; ,3 décembre 2012,Action ; Thriller ; Policier ; ,Six Bullets,,Ernie Barbarash ; ,3.0
594,Rob Reiner ; Christopher Guest ; Michael McKean ; ,1 novembre 2000,Comédie ; Musical ; ,Spinal Tap,3.8,Rob Reiner ; ,3.6
595,Lance Guest ; Catherine Mary Stewart ; Barbara Bosson ; ,18 août 2009,Science fiction ; Fantastique ; Action ; ,Starfighter,,Nick Castle ; ,3.4
596,Jonathan Pryce ; Gabriel Byrne ; Patricia Arquette ; ,19 janvier 2000,Epouvante-horreur ; Thriller ; ,Stigmata,2.7,Rupert Wainwright ; ,2.7
597,Eric Judor ; Oscar Barberán ; Belinda ; ,17 avril 2013,Animation ; Aventure ; Comédie ; ,Tad l'explorateur : A la recherche de la Cité perdue,3.0,Enrique Gato ; ,3.1
598,Gemma Arterton ; Roger Allam ; Dominic Cooper ; ,14 juillet 2010,Comédie ; ,Tamara Drewe,4.0,Stephen Frears ; ,3.4
599,Kitana Kiki Rodriguez ; Mya Taylor ; Mickey O'Hagan ; ,30 décembre 2015,Comédie ; Drame ; ,Tangerine,3.6,Sean Baker ; ,3.6
600,Jon Foo ; Kelly Overton ; Cary-Hiroyuki Tagawa ; ,23 septembre 2010,Arts Martiaux ; Action ; Aventure ; ,Tekken,,Dwight H. Little ; ,2.2
601,Claire Danes ; Julia Ormond ; David Strathairn ; ,/,Biopic ; Drame ; ,Temple Grandin,,Mick Jackson ; ,4.1
602,Jason Sudeikis ; Maisie Williams ; Jessica Biel ; ,22 septembre 2017,Drame ; ,The Book Of Love,,Bill Purple ; ,3.5
603,Alex González ; Adriana Ugarte ; Alberto Ammann ; ,4 septembre 2013,Action ; ,The Chase,,Daniel Calparsoro ; ,2.8
604,Benedict Cumberbatch ; Kelly Macdonald ; Stephen Campbell Moore ; ,/,Drame ; ,The Child In Time,,Julian Farino ; ,3.1
605,Tahar Rahim ; Simon Abkarian ; Makram Khoury ; ,14 janvier 2015,Drame ; Historique ; ,The Cut,2.1,Fatih Akin ; ,3.7
606,Jesse Eisenberg ; Mia Wasikowska ; Wallace Shawn ; ,13 août 2014,Drame ; Thriller ; Comédie ; ,The Double,2.8,Richard Ayoade ; ,2.8
607,Otto Jespersen ; Glenn Erland Tosterud ; Johanna Mørck ; ,27 juillet 2011,Action ; Aventure ; Drame ; ,The Troll Hunter,2.6,André Øvredal ; ,3.0
608,Sean Penn ; Frances McDormand ; Judd Hirsch ; ,24 août 2011,Drame ; Romance ; ,This Must Be the Place,3.2,Paolo Sorrentino ; ,3.4
609,Marina Foïs ; Noémie Lvovsky ; Laura Smet ; ,26 novembre 2014,Comédie ; ,Tiens-toi droite,2.2,Katia Lewkowicz ; ,2.1
610,Christian Clavier ; Philippe Noiret ; Bernard Blier ; ,22 octobre 1986,Comédie ; ,Twist again à Moscou,,Jean-Marie Poiré ; ,2.5
611,Natalie Portman ; Scott Cohen ; Charlie Tahan ; ,1 juin 2011,Drame ; ,Un hiver à Central Park,,Don Roos ; ,3.4
612,Anne Hathaway ; Julie Andrews ; Hector Elizondo ; ,20 octobre 2004,Romance ; Famille ; Thriller ; ,Un Mariage de princesse,2.0,Garry Marshall ; ,3.0
613,Billie Joe Armstrong ; Judy Greer ; Selma Blair ; ,1 février 2017,Comédie ; Drame ; ,Un mec ordinaire,,Lee Kirk ; ,
614,Kad Merad ; Olivier Baroux ; Marina Foïs ; ,18 janvier 2006,Comédie ; ,Un ticket pour l'espace,3.3,Eric Lartigau ; ,2.0
615,Alicia Witt ; Jared Leto ; Joshua Jackson ; ,17 mars 1999,Epouvante-horreur ; ,Urban Legend,2.3,Jamie Blanks ; ,2.1
616,Jacques Dutronc ; Alexandra London ; Bernard Le Coq ; ,30 octobre 1991,Drame ; Biopic ; ,Van Gogh,,Maurice Pialat ; ,3.4
617,Jon Favreau ; Leland Orser ; Cameron Diaz ; ,17 février 1999,Comédie ; Policier ; ,Very Bad Things,2.9,Peter Berg ; ,3.1
618,Shah Rukh Khan ; Arjun Rampal ; Kareena Kapoor ; ,24 juillet 2013,Science fiction ; Action ; Aventure ; ,Voltage,,Anubhav Sinha ; ,2.1
619,Chishu Ryu ; Chieko Higashiyama ; Setsuko Hara ; ,6 février 2007,Drame ; ,Voyage à Tokyo,4.8,Yasujirô Ozu ; ,4.3
620,Bryan Cranston ; Jennifer Garner ; Beverly D'Angelo ; ,15 août 2017,Drame ; Comédie dramatique ; ,Wakefield,,Robin Swicord ; ,3.2
621,Jim Caviezel ; Alexander Ludwig ; Michael Chiklis ; ,24 mars 2016,Drame ; ,When The Game Stands Tall,,Thomas Carter ; ,3.5
622,John Jarratt ; Ryan Corr ; Annie Byron ; ,20 novembre 2013,Thriller ; Epouvante-horreur ; ,Wolf Creek 2,,Greg McLean ; ,3.4
623,Melanie Griffith ; Harrison Ford ; Sigourney Weaver ; ,8 mars 1989,Comédie ; Drame ; ,Working Girl,,Mike Nichols ; ,3.0
624,Keren Mor ; Liron Levo ; Vladimir Vega ; ,11 septembre 2002,Drame ; ,11'09''01 - September 11,3.5,Youssef Chahine ; Amos Gitaï ; Alejandro González Iñárritu ; ,3.4
625,Bruno Mary ; Marie Thomas ; Stéphane Roquet ; ,8 février 2006,Thriller ; ,13 Tzameti,3.5,Gela Babluani ; ,3.0
626,Nikolaj Coster-Waldau ; Maria Bonnevie ; Ulrich Thomsen ; ,13 janvier 2016,Drame ; Thriller ; ,A second chance,2.5,Susanne Bier ; ,3.6
627,Valérie Lemercier ; Anthony Kavanagh ; Dominique Lavanant ; ,3 décembre 2008,Comédie ; ,Agathe Cléry,2.0,Étienne Chatiliez ; ,1.6
628,Kathryn Beaumont ; Ed Wynn ; Richard Haydn ; ,6 avril 2005,Animation ; Aventure ; Fantastique ; ,Alice au pays des merveilles,,Hamilton Luske ; Wilfred Jackson ; Clyde Geronomi ; ,3.8
629,Gérard Lanvin ; Jean-Hugues Anglade ; Wladimir Yordanoff ; ,30 janvier 2013,Comédie dramatique ; ,Amitiés sincères,2.8,Stephan Archinard ; François Prévôt-Leygonie ; ,3.5
630,Jeanne Moreau ; Maurice Ronet ; Georges Poujouly ; ,29 janvier 1958,Policier ; Drame ; Thriller ; ,Ascenseur pour l'échafaud,,Louis Malle ; ,3.8
631,Ethan Hawke ; Laurence Fishburne ; John Leguizamo ; ,2 mars 2005,Action ; ,Assaut sur le central 13,3.4,Jean-François Richet ; ,2.8
632,John Travolta ; Uma Thurman ; Vince Vaughn ; ,23 mars 2005,Comédie ; ,Be Cool,3.0,F. Gary Gray ; ,2.2
633,Catherine Deneuve ; Vincent Lindon ; Mathilde Seigner ; ,10 mars 1999,Comédie ; ,Belle Maman,2.8,Gabriel Aghion ; ,1.9
634,Evan Glodell ; Jessie Wiseman ; Tyler Dawson ; ,21 mars 2012,Action ; Drame ; Romance ; ,Bellflower,3.0,Evan Glodell ; ,3.8
635,Daniel Hansen ; Wesley Singerman ; Angela Bassett ; ,17 octobre 2007,Animation ; Comédie ; Famille ; ,Bienvenue chez les Robinson,3.1,Stephen J. Anderson ; ,3.0
636,Adam Sandler ; Joey Lauren Adams ; Jon Stewart ; ,22 septembre 1999,Comédie ; ,Big Daddy,2.7,Dennis Dugan ; ,2.9
637,David Thielemans ; Julie Ferrier ; Swann Arlaud ; ,5 novembre 2014,Comédie dramatique ; ,Bouboule,2.8,Bruno Deville ; ,1.9
638,,22 février 2012,Documentaire ; ,Bovines,3.4,Emmanuel Gras ; ,3.5
639,Daniel Auteuil ; Juliette Binoche ; Maurice Bénichou ; ,5 octobre 2005,Thriller ; Drame ; ,Caché,4.1,Michael Haneke ; ,2.5
640,Reb Brown ; Len Birman ; Heather Menzies-Urich ; ,/,Action ; Drame ; ,Captain America,,Rod Holcomb ; ,2.7
641,Robert Downey Jr. ; Geraldine Chaplin ; Dan Aykroyd ; ,17 février 1993,Comédie dramatique ; ,Chaplin,,Richard Attenborough ; ,4.0
642,Benicio Del Toro ; Demian Bichir ; Santiago Cabrera ; ,7 janvier 2009,Biopic ; Guerre ; ,Che - 1ère partie : L'Argentin,3.3,Steven Soderbergh ; ,3.0
643,Jean-Pierre Bacri ; Kristin Scott Thomas ; Isabelle Carré ; ,5 septembre 2012,Comédie ; ,Cherchez Hortense,3.5,Pascal Bonitzer ; ,2.9
644,Zach Braff ; Joan Cusack ; Garry Marshall ; ,7 décembre 2005,Animation ; ,Chicken Little,3.0,Mark Dindal ; ,2.2
645,,28 février 2018,Documentaire ; ,"Citadel, Première mondiale",,Alastair Lee ; ,3.1
646,Anthony Hopkins ; Anton Yelchin ; Hope Davis ; ,16 janvier 2002,Drame ; ,Coeurs perdus en Atlantide,3.4,Scott Hicks ; ,2.9
647,Michael C. Hall ; Don Johnson ; Sam Shepard ; ,31 décembre 2014,Thriller ; Policier ; ,Cold in July,3.2,Jim Mickle ; ,3.2
648,Lambert Wilson ; Pilar López de Ayala ; Pascal Elbé ; ,3 septembre 2008,Comédie ; ,Comme les autres,3.0,Vincent Garenq ; ,3.3
649,Maxym Anciaux ; Cathy Boquet ; Mahé Collet ; ,6 juin 2012,Animation ; ,Couleur de peau: Miel,3.5,Jung ; Laurent Boileau ; ,4.0
650,Kôichi Yamadera ; Unshô Ishizuka ; Megumi Hayashibara ; ,1 octobre 2003,Animation ; Science fiction ; ,Cowboy Bebop,4.0,Shinichirô Watanabe ; ,3.8
651,Kate Winslet ; Melanie Lynskey ; Sarah Peirse ; ,3 juillet 1996,Drame ; Biopic ; ,Créatures célestes,,Peter Jackson ; ,3.5
652,Michael Pitt ; Dan Stevens ; John Travolta ; ,22 janvier 2016,Drame ; Thriller ; Policier ; ,Criminal Activities,,Jackie Earle Haley ; ,2.6
653,Sarah Bolger ; Caitriona Balfe ; Crystal Reed ; ,/,Thriller ; ,Crush,,Malik Bader ; ,2.4
654,Missy Keating ; Marcella Plunkett ; Padraic Delaney ; ,19 mars 2014,Epouvante-horreur ; ,Dark Touch,2.7,Marina De Van ; ,2.3
655,Jaime Pressly ; Holly Valance ; Sarah Carter ; ,18 juillet 2007,Arts Martiaux ; Action ; ,Dead or Alive,1.9,Corey Yuen ; ,1.8
656,Antonio Banderas ; Salma Hayek ; Johnny Depp ; ,22 octobre 2003,Action ; Thriller ; ,Desperado 2 - Il était une fois au Mexique,3.2,Robert Rodriguez ; ,2.4
657,Jason Scott Lee ; Lauren Holly ; Robert Wagner ; ,23 juin 1993,Arts Martiaux ; Biopic ; Action ; ,"Dragon, l'histoire de Bruce Lee",,Rob Cohen ; ,3.1
658,Bouli Lanners ; Fabrice Adde ; Philippe Nahon ; ,18 juin 2008,Comédie dramatique ; ,Eldorado,4.0,Bouli Lanners ; ,3.2
659,Vanessa Paradis ; Gérard Depardieu ; Clotilde Courau ; ,1 février 1995,Comédie dramatique ; ,Elisa,,Jean Becker ; ,2.8
660,David Elliot (III) ; Mark Stanley ; Benjamin O'Mahony ; ,3 mai 2016,Aventure ; Drame ; Thriller ; ,En terrain miné,,Paul Katis ; ,3.2
661,Kate Winslet ; Dougray Scott ; Jeremy Northam ; ,5 août 2002,Thriller ; ,Enigma,,Michael Apted ; ,2.8
662,Ralph Fiennes ; Gerard Butler ; Jessica Chastain ; ,13 mars 2013,Drame ; Thriller ; ,Ennemis jurés,,Ralph Fiennes ; ,2.4
663,Gong Li ; Caifei He ; Cao Cuifen ; ,20 décembre 1991,Comédie dramatique ; ,Epouses & concubines,,Yimou Zhang ; ,3.8
664,Naomi Watts ; Sean Penn ; Bruce McGill ; ,3 novembre 2010,Thriller ; Drame ; ,Fair Game,2.8,Doug Liman ; ,3.1
665,Sam Huntington ; Chris Marquette ; Dan Fogler ; ,2 août 2011,Comédie ; Aventure ; ,Fanboys,,Kyle Newman ; ,3.3
666,Emma Roberts ; Lucy Boynton ; Kiernan Shipka ; ,21 octobre 2016,Epouvante-horreur ; Thriller ; ,February,,Osgood Perkins (II) ; ,1.8
667,Carmen Maura ; Antonio Banderas ; Julieta Serrano ; ,1 février 1989,Comédie dramatique ; ,Femmes au bord de la crise de nerfs,,Pedro Almodóvar ; ,3.5
668,Parker Sawyers ; Tika Sumpter ; Vanessa Bell Calloway ; ,31 août 2016,Romance ; Biopic ; ,First date,2.6,Richard Tanne ; ,2.3
669,Tom Welling ; Maggie Grace ; Selma Blair ; ,12 avril 2006,Epouvante-horreur ; ,Fog,1.6,Rupert Wainwright ; ,1.4
670,Alexandra Dahlstrom ; Rebecca Liljeberg ; Erica Carlson ; ,7 juin 2000,Comédie dramatique ; ,Fucking Åmål,3.8,Lukas Moodysson ; ,3.4
